tick,mnist,conv1,pool1,conv2,pool2,ip1,relu1,ip2,loss
0,0,5676.7,0,63270.7,0,800265,0,12664,0
20,0,5676.55,0,63272.1,0,800260,0,12668.2,0
40,0,3178.83,0,35642.1,0,450922,0,7159.73,0
60,0,2904.65,0,32618.6,0,412346,0,6584.53,0
80,0,1927.24,0,21671.9,0,273871,0,4403.97,0
100,0,1733.04,0,19578.2,0,246794,0,4030.87,0
120,0,1229.23,0,13875.7,0,174662,0,2883.16,0
140,0,1132.95,0,12829.1,0,160850,0,2719.72,0
160,0,836.345,0,9439.78,0,118114,0,2019.78,0
180,0,807.856,0,9127.78,0,113579,0,2001.77,0
200,0,605.181,0,6820.95,0,84534.2,0,1518.01,0
220,0,595.13,0,6704.14,0,82643.9,0,1530.66,0
240,0,455.242,0,5114.54,0,62731.2,0,1190.42,0
260,0,434.141,0,4876.85,0,59348.6,0,1173.31,0
280,0,341.048,0,3815.03,0,46026.3,0,944.318,0
300,0,319.775,0,3583.9,0,43096.3,0,911.429,0
320,0,257.14,0,2867.91,0,34171.9,0,755.127,0
340,0,239.844,0,2680.8,0,31720,0,733.254,0
360,0,207.914,0,2311.5,0,27018.8,0,661.398,0
380,0,181.798,0,2028.75,0,23605.3,0,600.255,0
400,0,159.233,0,1770.59,0,20300.9,0,556.055,0
420,0,139.404,0,1554.82,0,17732.4,0,505.444,0
440,0,123.263,0,1371.07,0,15388.3,0,474.285,0
460,0,110.67,0,1236.62,0,13696.6,0,452.7,0
480,0,94.7811,0,1059.61,0,11614.7,0,408.725,0
500,0,86.1516,0,968.58,0,10475.6,0,394.64,0
520,0,74.6885,0,841.221,0,9001.4,0,363.449,0
540,0,70.155,0,797.334,0,8354.44,0,363.656,0
560,0,60.6324,0,694.721,0,7184.27,0,337.163,0
580,0,54.7553,0,629.869,0,6429.22,0,320.36,0
600,0,48.7039,0,561.867,0,5707.51,0,308.29,0
620,0,43.187,0,504.445,0,5006.11,0,287.909,0
640,0,41.0116,0,489.621,0,4703.9,0,305.409,0
660,0,34.505,0,411.093,0,3953.08,0,263.609,0
680,0,33.7528,0,411.695,0,3852.2,0,290.203,0
