tick,mnist,conv1,pool1,conv2,pool2,ip1,relu1,ip2,loss
0,0,5630.5,0,63334.1,0,800339,0,12617.8,0
20,0,5629.49,0,63328.9,0,800322,0,12614.3,0
40,0,5628.74,0,63326.3,0,800302,0,12614.7,0
60,0,5628.99,0,63332.3,0,800287,0,12623.9,0
80,0,5631.34,0,63351.6,0,800288,0,12646.1,0
100,0,5636.59,0,63389.9,0,800310,0,12686,0
120,0,5645.21,0,63447.6,0,800360,0,12744.6,0
140,0,5657.47,0,63525.3,0,800436,0,12822.8,0
160,0,5673.59,0,63625.4,0,800540,0,12922.2,0
180,0,5692.39,0,63740.3,0,800666,0,13035,0
200,0,5713.72,0,63870.7,0,800811,0,13160.1,0
220,0,5734.59,0,63999,0,800955,0,13282.4,0
240,0,5756.48,0,64133.5,0,801106,0,13412.4,0
260,0,5776.8,0,64259.4,0,801244,0,13535.2,0
280,0,5795.46,0,64378.4,0,801373,0,13651.5,0
300,0,5811.03,0,64479.6,0,801479,0,13751.8,0
320,0,5824.39,0,64568.6,0,801570,0,13842.8,0
340,0,5834.68,0,64639.9,0,801638,0,13919.3,0
360,0,5842.89,0,64701.7,0,801692,0,13987.7,0
380,0,5849.12,0,64752.8,0,801732,0,14046.5,0
400,0,5853.95,0,64793.6,0,801759,0,14097.5,0
420,0,5857.74,0,64828.9,0,801775,0,14142.9,0
440,0,5860.41,0,64858.3,0,801784,0,14181.8,0
460,0,5862.3,0,64884,0,801782,0,14218.8,0
480,0,5863.7,0,64905.4,0,801778,0,14250.5,0
500,0,5865.15,0,64926.4,0,801769,0,14282.5,0
520,0,5866.28,0,64944.3,0,801757,0,14310.7,0
540,0,5867.42,0,64961.7,0,801741,0,14338,0
560,0,5868.61,0,64978.3,0,801720,0,14363.8,0
580,0,5870,0,64994.6,0,801700,0,14388.6,0
600,0,5871.41,0,65009.5,0,801679,0,14411.5,0
620,0,5872.94,0,65024.2,0,801656,0,14434.9,0
640,0,5874.85,0,65039.9,0,801631,0,14459.4,0
660,0,5876.69,0,65054.8,0,801607,0,14482,0
680,0,5878.82,0,65071.5,0,801579,0,14505.7,0
700,0,5880.87,0,65087.4,0,801548,0,14527.7,0
720,0,5883.15,0,65104.2,0,801518,0,14549.8,0
740,0,5885.44,0,65120.4,0,801489,0,14570.8,0
760,0,5887.99,0,65136.7,0,801455,0,14593.2,0
780,0,5890.5,0,65152.6,0,801422,0,14615,0
800,0,5893.05,0,65168.3,0,801386,0,14636.4,0
820,0,5895.32,0,65181.9,0,801354,0,14655.5,0
840,0,5897.74,0,65196.3,0,801319,0,14675.4,0
860,0,5899.97,0,65210.3,0,801279,0,14695.1,0
880,0,5901.97,0,65222.9,0,801242,0,14713.8,0
900,0,5903.71,0,65234.9,0,801202,0,14731,0
920,0,5905.42,0,65245.9,0,801163,0,14747.7,0
940,0,5907.13,0,65256.6,0,801123,0,14764,0
960,0,5909.14,0,65268.4,0,801080,0,14782.1,0
980,0,5910.95,0,65279.3,0,801036,0,14798.1,0
1000,0,5912.53,0,65289.2,0,800998,0,14813,0
1020,0,5914.14,0,65299.8,0,800956,0,14828.2,0
1040,0,5915.64,0,65309.8,0,800912,0,14844,0
1060,0,5917.27,0,65319.8,0,800870,0,14860,0
1080,0,5919,0,65329.8,0,800825,0,14876.2,0
1100,0,5920.89,0,65339.9,0,800780,0,14892,0
1120,0,5922.91,0,65350.2,0,800738,0,14907.6,0
1140,0,5924.98,0,65360.4,0,800698,0,14922.7,0
1160,0,5927.12,0,65371.2,0,800656,0,14938.7,0
1180,0,5929.17,0,65382.1,0,800613,0,14954.3,0
1200,0,5808.84,0,65393.1,0,800573,0,14969.8,0
