tick,48,46,43,49,42,38,37,33,31,29,44,12,39,11,18,9,36,1,22,8,40,0,17,41,28,19,4,5,45,30,6,3,47,16,7,10,35,27,13,15,34,14,32,26,20,21,23,24,2,25
0,0.12,0.17,0.08,0.09,0.02,0.09,0.17,0.07,0.07,0.08,0.09,0.1,0.17,0.17,0.13,0.07,0.04,0.21,0.12,0.15,0.06,0.13,0.08,0.08,0.12,0.16,0.12,0.17,0.16,0.19,0.09,0.12,0.16,0.22,0.1,0.16,0.1,0.16,0.18,0.07,0.1,0.19,0.07,0.12,0.15,0.12,0.16,0.14,0.12,0.14
20,0.13,0.19,0.14,0.1,0.17,0.18,0.26,0.08,0.16,0.2,0.17,0.08,0.1,0.23,0.17,0.14,0.12,0.13,0.2,0.15,0.17,0.07,0.15,0.18,0.23,0.22,0.38,0.31,0.19,0.25,0.16,0.26,0.26,0.21,0.17,0.15,0.18,0.19,0.26,0.14,0.24,0.21,0.22,0.08,0.26,0.16,0.13,0.28,0.24,0.18
40,0.22,0.35,0.26,0.26,0.22,0.24,0.25,0.25,0.16,0.22,0.23,0.18,0.35,0.24,0.25,0.34,0.24,0.23,0.21,0.2,0.23,0.07,0.27,0.2,0.33,0.28,0.22,0.17,0.3,0.28,0.28,0.29,0.4,0.32,0.24,0.15,0.27,0.15,0.23,0.2,0.29,0.22,0.26,0.18,0.4,0.42,0.24,0.22,0.27,0.33
60,0.42,0.63,0.38,0.2,0.2,0.28,0.33,0.22,0.37,0.49,0.27,0.24,0.3,0.54,0.37,0.38,0.34,0.27,0.23,0.33,0.48,0.06,0.39,0.29,0.32,0.36,0.25,0.36,0.22,0.49,0.28,0.4,0.4,0.35,0.36,0.25,0.47,0.21,0.27,0.36,0.37,0.37,0.65,0.3,0.38,0.48,0.2,0.4,0.44,0.32
80,0.46,0.57,0.47,0.48,0.4,0.43,0.53,0.49,0.51,0.5,0.3,0.54,0.26,0.61,0.62,0.6,0.42,0.64,0.57,0.52,0.54,0.04,0.53,0.58,0.53,0.47,0.4,0.48,0.34,0.42,0.42,0.45,0.56,0.5,0.59,0.4,0.5,0.29,0.35,0.48,0.4,0.43,0.64,0.26,0.59,0.55,0.4,0.63,0.58,0.5
100,0.59,0.73,0.5,0.63,0.65,0.57,0.62,0.61,0.71,0.55,0.5,0.59,0.59,0.59,0.61,0.51,0.5,0.68,0.56,0.6,0.51,0.08,0.71,0.51,0.64,0.56,0.52,0.6,0.56,0.4,0.61,0.55,0.66,0.65,0.53,0.46,0.6,0.65,0.46,0.47,0.62,0.69,0.67,0.33,0.76,0.53,0.39,0.61,0.69,0.66
120,0.63,0.75,0.78,0.64,0.66,0.83,0.74,0.61,0.66,0.52,0.67,0.56,0.7,0.64,0.62,0.7,0.68,0.67,0.63,0.66,0.67,0.05,0.7,0.64,0.53,0.65,0.65,0.8,0.69,0.54,0.72,0.63,0.61,0.52,0.57,0.54,0.75,0.68,0.73,0.67,0.62,0.71,0.65,0.52,0.65,0.69,0.65,0.65,0.58,0.7
140,0.42,0.49,0.74,0.5,0.7,0.58,0.64,0.72,0.54,0.65,0.59,0.56,0.53,0.48,0.63,0.62,0.55,0.52,0.65,0.72,0.65,0.07,0.64,0.67,0.74,0.59,0.72,0.67,0.6,0.54,0.6,0.61,0.56,0.69,0.7,0.7,0.54,0.59,0.43,0.56,0.62,0.7,0.52,0.68,0.73,0.66,0.6,0.61,0.58,0.58
160,0.46,0.34,0.48,0.49,0.77,0.44,0.57,0.68,0.37,0.64,0.56,0.46,0.54,0.59,0.6,0.64,0.55,0.54,0.59,0.6,0.49,0.2,0.65,0.64,0.63,0.51,0.49,0.72,0.4,0.54,0.51,0.63,0.48,0.79,0.48,0.65,0.37,0.61,0.31,0.48,0.58,0.69,0.63,0.58,0.42,0.55,0.52,0.62,0.5,0.55
