tick,198,197,195,59,194,191,189,184,183,32,10,182,88,176,71,156,175,20,177,174,185,180,179,166,171,170,19,188,168,187,164,161,105,158,157,154,151,149,47,148,146,144,199,3,143,193,97,142,169,133,141,102,140,186,76,139,137,136,192,178,131,130,129,127,38,125,122,123,121,72,172,153,119,117,39,112,111,110,109,4,108,132,107,103,100,120,96,147,77,95,93,92,115,58,70,90,190,2,24,87,15,163,86,29,85,44,83,84,155,30,5,91,167,134,82,0,81,55,99,79,46,101,75,150,159,74,106,6,56,80,57,78,14,52,69,98,68,67,48,128,73,145,66,165,89,21,11,61,113,60,65,34,54,160,64,9,51,49,26,45,40,162,63,62,25,43,135,41,37,17,13,35,36,118,22,138,33,31,50,152,18,196,16,42,124,28,53,23,173,12,104,116,94,1,114,27,126,7,181,8
7720,0.33,0.26,0.23,0.28,0.34,0.31,0.3,0.34,0.25,0.26,0.3,0.34,0.3,0.36,0.31,0.36,0.38,0.34,0.28,0.34,0.34,0.33,0.37,0.26,0.3,0.29,0.36,0.36,0.3,0.35,0.33,0.3,0.32,0.27,0.23,0.33,0.26,0.28,0.3,0.29,0.33,0.29,0.26,0.23,0.31,0.35,0.39,0.25,0.3,0.39,0.3,0.33,0.28,0.27,0.24,0.29,0.27,0.27,0.26,0.34,0.25,0.34,0.33,0.32,0.27,0.32,0.26,0.18,0.21,0.34,0.33,0.33,0.31,0.31,0.29,0.29,0.32,0.29,0.35,0.32,0.31,0.34,0.33,0.27,0.33,0.29,0.28,0.36,0.29,0.28,0.33,0.24,0.2,0.32,0.29,0.32,0.24,0.29,0.22,0.31,0.36,0.28,0.33,0.25,0.34,0.29,0.26,0.25,0.29,0.23,0.31,0.38,0.33,0.33,0.36,0.33,0.26,0.27,0.37,0.29,0.29,0.29,0.32,0.3,0.32,0.34,0.31,0.3,0.32,0.35,0.27,0.41,0.32,0.3,0.29,0.32,0.39,0.27,0.27,0.35,0.26,0.29,0.28,0.31,0.38,0.33,0.32,0.27,0.31,0.3,0.23,0.28,0.21,0.29,0.28,0.27,0.28,0.35,0.38,0.27,0.26,0.31,0.32,0.34,0.28,0.33,0.27,0.28,0.28,0.34,0.32,0.31,0.32,0.31,0.35,0.26,0.25,0.23,0.32,0.28,0.33,0.3,0.42,0.35,0.34,0.35,0.25,0.31,0.4,0.3,0.33,0.33,0.28,0.38,0.26,0.29,0.38,0.33,0.31,0.25
7740,0.3,0.29,0.32,0.3,0.29,0.37,0.29,0.41,0.34,0.36,0.3,0.34,0.38,0.29,0.22,0.23,0.28,0.44,0.34,0.24,0.27,0.34,0.25,0.25,0.37,0.35,0.31,0.31,0.35,0.29,0.23,0.27,0.34,0.4,0.25,0.32,0.28,0.41,0.39,0.35,0.22,0.23,0.31,0.29,0.31,0.29,0.35,0.29,0.35,0.31,0.26,0.35,0.29,0.33,0.24,0.29,0.31,0.23,0.32,0.26,0.33,0.28,0.25,0.31,0.27,0.29,0.34,0.37,0.36,0.26,0.27,0.28,0.26,0.36,0.32,0.36,0.31,0.31,0.3,0.3,0.37,0.34,0.32,0.27,0.37,0.32,0.27,0.42,0.34,0.3,0.37,0.28,0.3,0.3,0.33,0.32,0.35,0.36,0.27,0.29,0.34,0.35,0.26,0.31,0.36,0.32,0.35,0.3,0.3,0.17,0.29,0.38,0.27,0.27,0.28,0.24,0.29,0.32,0.31,0.27,0.3,0.3,0.32,0.2,0.28,0.35,0.33,0.33,0.32,0.28,0.29,0.32,0.32,0.35,0.38,0.26,0.27,0.27,0.34,0.34,0.26,0.27,0.25,0.23,0.3,0.37,0.36,0.36,0.31,0.31,0.3,0.27,0.23,0.36,0.35,0.41,0.3,0.33,0.31,0.29,0.31,0.29,0.26,0.32,0.25,0.35,0.29,0.32,0.31,0.25,0.38,0.31,0.27,0.24,0.38,0.28,0.38,0.22,0.31,0.28,0.29,0.32,0.31,0.33,0.26,0.32,0.26,0.26,0.29,0.36,0.25,0.36,0.33,0.31,0.25,0.29,0.35,0.29,0.27,0.24
7760,0.28,0.29,0.35,0.32,0.33,0.35,0.39,0.29,0.36,0.27,0.27,0.26,0.35,0.34,0.27,0.38,0.33,0.33,0.28,0.34,0.23,0.29,0.34,0.33,0.25,0.24,0.28,0.4,0.29,0.3,0.25,0.34,0.39,0.24,0.36,0.3,0.34,0.35,0.32,0.35,0.31,0.33,0.31,0.38,0.32,0.35,0.35,0.31,0.24,0.23,0.21,0.25,0.28,0.33,0.43,0.25,0.3,0.23,0.32,0.28,0.28,0.29,0.29,0.27,0.32,0.24,0.28,0.33,0.34,0.35,0.33,0.38,0.32,0.26,0.24,0.31,0.3,0.29,0.27,0.35,0.38,0.3,0.31,0.25,0.33,0.31,0.3,0.29,0.29,0.33,0.24,0.42,0.28,0.4,0.32,0.35,0.27,0.34,0.32,0.31,0.26,0.24,0.29,0.31,0.37,0.29,0.25,0.24,0.38,0.33,0.22,0.29,0.25,0.37,0.31,0.38,0.37,0.23,0.38,0.29,0.36,0.34,0.24,0.28,0.3,0.31,0.38,0.38,0.3,0.26,0.27,0.27,0.28,0.26,0.38,0.25,0.32,0.23,0.28,0.33,0.28,0.24,0.27,0.32,0.33,0.28,0.34,0.29,0.24,0.29,0.24,0.34,0.24,0.35,0.25,0.29,0.29,0.31,0.27,0.22,0.24,0.24,0.32,0.33,0.31,0.3,0.29,0.29,0.32,0.25,0.3,0.28,0.32,0.25,0.25,0.29,0.25,0.25,0.24,0.29,0.26,0.28,0.3,0.33,0.35,0.3,0.24,0.26,0.3,0.24,0.26,0.3,0.31,0.33,0.27,0.3,0.3,0.28,0.29,0.28
7780,0.29,0.24,0.3,0.34,0.38,0.28,0.37,0.34,0.27,0.28,0.24,0.31,0.3,0.27,0.32,0.32,0.32,0.34,0.27,0.31,0.31,0.31,0.31,0.31,0.34,0.35,0.37,0.34,0.26,0.28,0.29,0.39,0.28,0.3,0.37,0.23,0.22,0.21,0.28,0.26,0.33,0.41,0.25,0.3,0.25,0.29,0.28,0.27,0.32,0.27,0.31,0.31,0.25,0.29,0.31,0.34,0.29,0.24,0.28,0.32,0.25,0.28,0.3,0.31,0.26,0.31,0.31,0.32,0.27,0.3,0.33,0.32,0.3,0.39,0.3,0.28,0.38,0.32,0.31,0.38,0.3,0.28,0.33,0.3,0.3,0.26,0.28,0.39,0.33,0.29,0.3,0.3,0.36,0.25,0.31,0.27,0.23,0.26,0.3,0.36,0.26,0.34,0.23,0.25,0.28,0.31,0.32,0.3,0.32,0.28,0.26,0.36,0.28,0.37,0.33,0.29,0.3,0.22,0.26,0.36,0.37,0.34,0.33,0.31,0.34,0.28,0.26,0.27,0.27,0.3,0.39,0.29,0.35,0.27,0.28,0.31,0.34,0.33,0.32,0.31,0.3,0.35,0.3,0.35,0.39,0.33,0.31,0.36,0.3,0.28,0.29,0.33,0.28,0.25,0.27,0.32,0.28,0.36,0.26,0.34,0.33,0.28,0.34,0.38,0.35,0.34,0.23,0.31,0.29,0.3,0.31,0.29,0.36,0.35,0.33,0.33,0.34,0.29,0.27,0.37,0.28,0.32,0.37,0.28,0.35,0.34,0.33,0.35,0.31,0.24,0.3,0.32,0.37,0.34,0.35,0.37,0.24,0.38,0.3,0.36
7800,0.24,0.38,0.31,0.3,0.33,0.27,0.22,0.29,0.37,0.36,0.26,0.37,0.3,0.23,0.28,0.28,0.26,0.27,0.3,0.34,0.35,0.34,0.38,0.27,0.37,0.38,0.33,0.36,0.24,0.29,0.34,0.27,0.25,0.28,0.3,0.36,0.24,0.26,0.34,0.29,0.24,0.3,0.27,0.31,0.37,0.3,0.32,0.31,0.34,0.29,0.29,0.23,0.22,0.29,0.28,0.28,0.22,0.34,0.36,0.26,0.25,0.37,0.31,0.27,0.35,0.29,0.36,0.22,0.35,0.37,0.27,0.35,0.26,0.28,0.38,0.36,0.28,0.35,0.29,0.28,0.3,0.23,0.29,0.35,0.28,0.18,0.33,0.25,0.28,0.24,0.28,0.32,0.32,0.3,0.33,0.24,0.28,0.35,0.34,0.24,0.29,0.36,0.34,0.27,0.29,0.33,0.32,0.25,0.34,0.38,0.25,0.26,0.27,0.3,0.27,0.33,0.36,0.32,0.32,0.28,0.25,0.23,0.34,0.31,0.37,0.29,0.33,0.26,0.33,0.29,0.32,0.32,0.27,0.26,0.29,0.3,0.35,0.31,0.38,0.26,0.35,0.38,0.32,0.32,0.35,0.35,0.35,0.29,0.31,0.31,0.4,0.32,0.27,0.34,0.23,0.3,0.34,0.33,0.31,0.23,0.31,0.42,0.29,0.23,0.34,0.27,0.28,0.37,0.36,0.22,0.29,0.28,0.23,0.28,0.33,0.28,0.26,0.34,0.25,0.28,0.28,0.29,0.32,0.28,0.29,0.34,0.3,0.43,0.25,0.23,0.28,0.26,0.28,0.31,0.32,0.24,0.34,0.32,0.29,0.21
7820,0.36,0.38,0.36,0.31,0.33,0.27,0.39,0.25,0.31,0.4,0.3,0.28,0.35,0.32,0.34,0.38,0.31,0.26,0.34,0.34,0.33,0.38,0.39,0.28,0.29,0.36,0.34,0.29,0.19,0.4,0.21,0.37,0.29,0.31,0.26,0.28,0.28,0.32,0.33,0.3,0.36,0.4,0.29,0.21,0.27,0.33,0.4,0.26,0.29,0.32,0.25,0.32,0.28,0.35,0.31,0.35,0.32,0.38,0.29,0.31,0.29,0.27,0.28,0.31,0.26,0.37,0.33,0.32,0.34,0.37,0.35,0.35,0.21,0.27,0.33,0.31,0.31,0.37,0.31,0.24,0.33,0.31,0.31,0.33,0.23,0.25,0.27,0.28,0.24,0.33,0.38,0.24,0.26,0.29,0.32,0.34,0.26,0.3,0.33,0.22,0.27,0.28,0.32,0.29,0.3,0.34,0.33,0.36,0.34,0.35,0.35,0.23,0.26,0.32,0.35,0.3,0.33,0.33,0.34,0.29,0.28,0.31,0.29,0.27,0.32,0.28,0.25,0.32,0.28,0.3,0.33,0.34,0.35,0.34,0.25,0.33,0.38,0.24,0.33,0.29,0.31,0.26,0.3,0.33,0.29,0.25,0.33,0.29,0.29,0.28,0.37,0.24,0.33,0.31,0.3,0.4,0.21,0.26,0.36,0.29,0.33,0.26,0.35,0.26,0.29,0.26,0.37,0.28,0.36,0.32,0.39,0.24,0.24,0.34,0.35,0.33,0.28,0.26,0.33,0.35,0.32,0.39,0.34,0.31,0.25,0.35,0.31,0.32,0.26,0.37,0.26,0.27,0.36,0.37,0.24,0.3,0.32,0.36,0.37,0.26
7840,0.35,0.26,0.37,0.22,0.29,0.26,0.26,0.28,0.29,0.34,0.33,0.29,0.38,0.24,0.3,0.27,0.3,0.36,0.26,0.32,0.34,0.31,0.25,0.32,0.23,0.31,0.34,0.34,0.4,0.28,0.32,0.28,0.24,0.31,0.29,0.37,0.27,0.24,0.29,0.29,0.24,0.31,0.27,0.31,0.34,0.32,0.38,0.31,0.32,0.36,0.3,0.38,0.25,0.32,0.33,0.3,0.29,0.28,0.3,0.34,0.32,0.39,0.22,0.26,0.28,0.37,0.24,0.32,0.32,0.33,0.27,0.32,0.31,0.39,0.27,0.35,0.3,0.34,0.35,0.26,0.4,0.32,0.4,0.3,0.32,0.36,0.29,0.29,0.23,0.33,0.34,0.31,0.31,0.29,0.27,0.3,0.39,0.39,0.35,0.34,0.38,0.27,0.25,0.34,0.24,0.28,0.34,0.31,0.3,0.33,0.33,0.3,0.31,0.3,0.31,0.24,0.29,0.32,0.3,0.29,0.29,0.3,0.39,0.25,0.33,0.37,0.33,0.35,0.3,0.32,0.4,0.24,0.35,0.32,0.3,0.22,0.33,0.34,0.38,0.34,0.27,0.21,0.38,0.36,0.26,0.35,0.28,0.27,0.38,0.32,0.24,0.29,0.31,0.38,0.28,0.27,0.34,0.25,0.31,0.25,0.29,0.37,0.26,0.29,0.33,0.34,0.28,0.34,0.25,0.39,0.3,0.34,0.37,0.31,0.34,0.28,0.33,0.34,0.33,0.34,0.23,0.3,0.31,0.3,0.32,0.27,0.27,0.31,0.32,0.32,0.29,0.31,0.33,0.28,0.31,0.33,0.3,0.38,0.28,0.29
7860,0.28,0.32,0.35,0.28,0.27,0.31,0.34,0.3,0.33,0.31,0.33,0.32,0.28,0.24,0.38,0.29,0.27,0.34,0.29,0.37,0.21,0.3,0.27,0.3,0.28,0.25,0.25,0.25,0.31,0.35,0.3,0.37,0.27,0.34,0.3,0.36,0.34,0.23,0.22,0.29,0.27,0.43,0.33,0.35,0.32,0.29,0.32,0.37,0.32,0.32,0.33,0.24,0.32,0.24,0.27,0.22,0.29,0.31,0.27,0.32,0.27,0.28,0.29,0.33,0.34,0.41,0.29,0.27,0.27,0.29,0.26,0.36,0.37,0.31,0.28,0.22,0.37,0.3,0.34,0.29,0.31,0.3,0.34,0.35,0.2,0.28,0.36,0.25,0.24,0.38,0.34,0.28,0.27,0.41,0.28,0.27,0.26,0.21,0.35,0.3,0.24,0.36,0.3,0.29,0.38,0.25,0.41,0.25,0.31,0.32,0.3,0.31,0.35,0.33,0.26,0.39,0.26,0.33,0.38,0.35,0.24,0.32,0.27,0.25,0.35,0.33,0.29,0.37,0.32,0.3,0.32,0.26,0.34,0.39,0.36,0.31,0.28,0.27,0.26,0.31,0.25,0.29,0.28,0.3,0.29,0.27,0.37,0.33,0.24,0.4,0.33,0.37,0.34,0.32,0.31,0.27,0.36,0.27,0.26,0.37,0.31,0.3,0.3,0.3,0.28,0.4,0.32,0.23,0.32,0.33,0.33,0.31,0.34,0.29,0.29,0.21,0.34,0.31,0.39,0.26,0.34,0.34,0.32,0.31,0.26,0.27,0.25,0.3,0.38,0.27,0.29,0.35,0.34,0.39,0.35,0.16,0.32,0.27,0.26,0.26
7880,0.28,0.23,0.3,0.3,0.29,0.35,0.37,0.31,0.37,0.29,0.34,0.26,0.3,0.28,0.33,0.26,0.3,0.3,0.36,0.27,0.28,0.25,0.35,0.32,0.36,0.25,0.29,0.4,0.34,0.22,0.26,0.31,0.35,0.32,0.27,0.26,0.36,0.27,0.28,0.34,0.27,0.37,0.29,0.34,0.42,0.33,0.39,0.28,0.29,0.31,0.36,0.38,0.3,0.37,0.36,0.22,0.36,0.32,0.31,0.27,0.24,0.24,0.27,0.27,0.3,0.28,0.26,0.26,0.28,0.3,0.22,0.26,0.33,0.35,0.26,0.31,0.26,0.33,0.24,0.26,0.24,0.27,0.3,0.28,0.23,0.27,0.26,0.3,0.31,0.39,0.36,0.23,0.22,0.27,0.33,0.3,0.42,0.39,0.29,0.3,0.25,0.29,0.29,0.26,0.31,0.28,0.36,0.25,0.24,0.28,0.42,0.25,0.29,0.28,0.21,0.38,0.26,0.32,0.27,0.29,0.26,0.29,0.31,0.34,0.27,0.36,0.29,0.23,0.34,0.3,0.33,0.29,0.35,0.34,0.22,0.29,0.22,0.31,0.26,0.3,0.22,0.32,0.29,0.22,0.29,0.35,0.32,0.32,0.41,0.27,0.31,0.33,0.37,0.27,0.32,0.31,0.32,0.32,0.27,0.32,0.29,0.31,0.33,0.35,0.28,0.36,0.31,0.27,0.27,0.36,0.26,0.32,0.32,0.29,0.27,0.37,0.22,0.24,0.31,0.33,0.29,0.32,0.22,0.3,0.26,0.39,0.31,0.3,0.3,0.28,0.32,0.26,0.2,0.36,0.38,0.34,0.29,0.34,0.32,0.34
7900,0.32,0.31,0.4,0.33,0.26,0.27,0.27,0.28,0.22,0.27,0.31,0.33,0.26,0.25,0.29,0.34,0.22,0.34,0.29,0.26,0.26,0.28,0.29,0.26,0.28,0.28,0.26,0.36,0.32,0.3,0.18,0.26,0.33,0.34,0.3,0.27,0.37,0.32,0.25,0.34,0.33,0.42,0.32,0.31,0.27,0.26,0.27,0.29,0.27,0.37,0.35,0.39,0.33,0.21,0.31,0.25,0.34,0.39,0.31,0.26,0.35,0.32,0.24,0.25,0.31,0.32,0.33,0.36,0.31,0.3,0.31,0.32,0.37,0.25,0.33,0.31,0.33,0.36,0.36,0.39,0.27,0.35,0.26,0.29,0.32,0.35,0.24,0.34,0.35,0.25,0.22,0.28,0.29,0.29,0.32,0.26,0.3,0.33,0.31,0.35,0.3,0.25,0.33,0.29,0.29,0.2,0.32,0.25,0.33,0.29,0.34,0.25,0.27,0.29,0.28,0.26,0.23,0.31,0.33,0.25,0.3,0.32,0.33,0.32,0.28,0.33,0.42,0.32,0.26,0.38,0.36,0.26,0.3,0.31,0.3,0.26,0.31,0.35,0.33,0.38,0.29,0.25,0.3,0.33,0.28,0.3,0.26,0.34,0.23,0.2,0.28,0.32,0.34,0.33,0.29,0.32,0.2,0.31,0.34,0.35,0.33,0.31,0.29,0.24,0.29,0.3,0.3,0.25,0.37,0.28,0.32,0.16,0.3,0.27,0.32,0.27,0.32,0.31,0.27,0.38,0.35,0.44,0.34,0.29,0.34,0.35,0.23,0.4,0.36,0.36,0.28,0.25,0.37,0.26,0.38,0.24,0.31,0.33,0.28,0.26
7920,0.32,0.29,0.3,0.25,0.33,0.33,0.29,0.32,0.35,0.29,0.3,0.31,0.31,0.32,0.31,0.29,0.28,0.32,0.28,0.26,0.3,0.38,0.27,0.3,0.36,0.36,0.31,0.36,0.24,0.24,0.34,0.31,0.34,0.26,0.28,0.42,0.3,0.27,0.39,0.32,0.35,0.38,0.27,0.34,0.23,0.29,0.24,0.34,0.34,0.34,0.34,0.36,0.26,0.26,0.31,0.31,0.29,0.4,0.34,0.26,0.37,0.34,0.26,0.22,0.33,0.29,0.31,0.32,0.43,0.26,0.27,0.38,0.25,0.33,0.29,0.31,0.3,0.29,0.25,0.29,0.33,0.33,0.22,0.33,0.32,0.25,0.29,0.38,0.32,0.29,0.27,0.21,0.21,0.26,0.31,0.25,0.31,0.27,0.32,0.24,0.35,0.26,0.34,0.3,0.28,0.27,0.31,0.28,0.27,0.29,0.29,0.27,0.31,0.33,0.39,0.3,0.4,0.38,0.36,0.28,0.26,0.35,0.33,0.24,0.27,0.35,0.32,0.4,0.36,0.31,0.33,0.36,0.26,0.32,0.29,0.31,0.25,0.34,0.33,0.37,0.28,0.27,0.33,0.25,0.25,0.3,0.32,0.28,0.37,0.25,0.26,0.35,0.25,0.23,0.3,0.29,0.22,0.32,0.31,0.34,0.32,0.3,0.3,0.28,0.34,0.32,0.31,0.27,0.28,0.37,0.33,0.4,0.36,0.34,0.32,0.34,0.29,0.33,0.28,0.28,0.25,0.27,0.38,0.28,0.4,0.24,0.39,0.26,0.27,0.31,0.35,0.24,0.32,0.36,0.29,0.26,0.35,0.28,0.4,0.32
7940,0.3,0.32,0.32,0.28,0.31,0.3,0.35,0.23,0.2,0.3,0.35,0.28,0.3,0.24,0.34,0.33,0.29,0.31,0.32,0.32,0.29,0.35,0.24,0.38,0.26,0.3,0.23,0.26,0.27,0.29,0.23,0.35,0.29,0.29,0.3,0.28,0.31,0.23,0.27,0.29,0.33,0.36,0.32,0.38,0.3,0.32,0.38,0.3,0.37,0.28,0.37,0.37,0.31,0.32,0.33,0.32,0.3,0.29,0.3,0.26,0.3,0.29,0.24,0.24,0.31,0.25,0.37,0.32,0.34,0.33,0.28,0.3,0.25,0.28,0.36,0.31,0.28,0.25,0.39,0.23,0.25,0.37,0.35,0.33,0.28,0.29,0.36,0.3,0.28,0.28,0.34,0.26,0.27,0.39,0.25,0.25,0.22,0.29,0.31,0.42,0.37,0.33,0.3,0.25,0.25,0.4,0.31,0.27,0.38,0.28,0.33,0.42,0.3,0.29,0.3,0.32,0.31,0.27,0.26,0.31,0.31,0.22,0.4,0.27,0.32,0.32,0.34,0.28,0.31,0.33,0.37,0.36,0.25,0.29,0.35,0.29,0.26,0.3,0.29,0.34,0.33,0.36,0.28,0.25,0.31,0.32,0.4,0.32,0.32,0.34,0.25,0.27,0.27,0.41,0.37,0.31,0.31,0.24,0.3,0.29,0.32,0.37,0.22,0.26,0.31,0.25,0.19,0.32,0.34,0.31,0.29,0.29,0.26,0.3,0.29,0.3,0.33,0.28,0.35,0.36,0.25,0.24,0.4,0.26,0.25,0.35,0.41,0.36,0.39,0.33,0.32,0.27,0.27,0.21,0.28,0.41,0.29,0.27,0.29,0.34
7960,0.25,0.3,0.19,0.26,0.36,0.33,0.35,0.36,0.33,0.32,0.31,0.34,0.32,0.26,0.26,0.39,0.21,0.26,0.3,0.31,0.29,0.36,0.3,0.33,0.31,0.29,0.31,0.32,0.35,0.33,0.32,0.28,0.21,0.37,0.37,0.28,0.36,0.3,0.26,0.32,0.27,0.28,0.32,0.27,0.28,0.32,0.27,0.3,0.21,0.31,0.32,0.28,0.3,0.27,0.29,0.23,0.31,0.4,0.38,0.23,0.29,0.23,0.31,0.34,0.25,0.24,0.32,0.38,0.34,0.38,0.18,0.37,0.38,0.36,0.36,0.36,0.34,0.32,0.4,0.27,0.28,0.32,0.26,0.27,0.28,0.27,0.24,0.32,0.26,0.26,0.36,0.37,0.35,0.34,0.31,0.29,0.39,0.31,0.3,0.27,0.29,0.33,0.31,0.35,0.3,0.33,0.32,0.26,0.31,0.29,0.34,0.31,0.36,0.25,0.3,0.39,0.33,0.35,0.3,0.34,0.32,0.31,0.27,0.27,0.25,0.37,0.26,0.3,0.25,0.21,0.28,0.31,0.28,0.38,0.28,0.35,0.21,0.39,0.3,0.29,0.3,0.37,0.31,0.31,0.29,0.29,0.29,0.22,0.33,0.21,0.28,0.36,0.31,0.29,0.29,0.36,0.37,0.29,0.23,0.23,0.26,0.3,0.34,0.31,0.28,0.31,0.43,0.32,0.23,0.28,0.23,0.34,0.23,0.4,0.29,0.3,0.35,0.27,0.22,0.33,0.25,0.32,0.26,0.24,0.25,0.28,0.36,0.3,0.29,0.28,0.37,0.24,0.26,0.3,0.28,0.38,0.27,0.26,0.28,0.26
7980,0.34,0.38,0.25,0.23,0.32,0.34,0.24,0.37,0.24,0.26,0.32,0.31,0.25,0.29,0.24,0.23,0.28,0.33,0.28,0.36,0.28,0.23,0.29,0.35,0.34,0.27,0.27,0.39,0.41,0.32,0.26,0.29,0.33,0.26,0.3,0.29,0.27,0.3,0.38,0.29,0.28,0.26,0.34,0.32,0.29,0.25,0.29,0.29,0.33,0.34,0.32,0.33,0.3,0.25,0.29,0.28,0.27,0.28,0.33,0.25,0.3,0.28,0.23,0.3,0.27,0.25,0.23,0.28,0.29,0.29,0.28,0.28,0.26,0.26,0.3,0.31,0.2,0.31,0.3,0.41,0.26,0.35,0.32,0.26,0.39,0.29,0.32,0.43,0.26,0.32,0.39,0.38,0.35,0.3,0.3,0.38,0.3,0.32,0.25,0.46,0.3,0.28,0.37,0.31,0.33,0.36,0.27,0.36,0.35,0.27,0.27,0.29,0.3,0.22,0.24,0.32,0.3,0.33,0.35,0.28,0.31,0.27,0.25,0.34,0.36,0.34,0.33,0.29,0.3,0.33,0.26,0.27,0.31,0.25,0.43,0.27,0.29,0.24,0.26,0.38,0.35,0.26,0.3,0.37,0.32,0.39,0.29,0.35,0.32,0.29,0.21,0.3,0.31,0.37,0.36,0.36,0.35,0.25,0.31,0.31,0.43,0.26,0.29,0.38,0.25,0.31,0.33,0.31,0.27,0.32,0.22,0.27,0.31,0.29,0.35,0.24,0.33,0.36,0.35,0.31,0.24,0.26,0.3,0.16,0.27,0.34,0.33,0.35,0.37,0.36,0.34,0.26,0.23,0.34,0.31,0.35,0.35,0.31,0.25,0.27
8000,0.31,0.29,0.24,0.36,0.3,0.33,0.33,0.35,0.25,0.24,0.34,0.26,0.27,0.31,0.34,0.32,0.28,0.26,0.37,0.27,0.21,0.35,0.31,0.26,0.28,0.27,0.27,0.31,0.34,0.34,0.27,0.29,0.4,0.34,0.29,0.37,0.29,0.38,0.33,0.32,0.36,0.27,0.37,0.26,0.34,0.28,0.32,0.34,0.33,0.31,0.29,0.23,0.33,0.3,0.2,0.32,0.29,0.31,0.3,0.24,0.28,0.34,0.33,0.29,0.34,0.25,0.32,0.3,0.37,0.33,0.31,0.31,0.3,0.35,0.3,0.3,0.31,0.31,0.3,0.35,0.29,0.39,0.34,0.39,0.29,0.34,0.29,0.31,0.25,0.26,0.29,0.2,0.32,0.3,0.25,0.37,0.21,0.36,0.25,0.29,0.34,0.36,0.34,0.22,0.23,0.34,0.28,0.31,0.31,0.3,0.38,0.26,0.3,0.3,0.32,0.28,0.38,0.37,0.39,0.28,0.3,0.32,0.38,0.28,0.33,0.3,0.34,0.33,0.36,0.28,0.31,0.32,0.3,0.31,0.3,0.35,0.3,0.27,0.31,0.28,0.3,0.24,0.28,0.31,0.33,0.27,0.31,0.22,0.29,0.21,0.25,0.37,0.28,0.32,0.35,0.31,0.25,0.36,0.33,0.3,0.31,0.32,0.26,0.31,0.31,0.35,0.3,0.33,0.28,0.28,0.26,0.25,0.31,0.34,0.26,0.24,0.32,0.24,0.31,0.32,0.33,0.33,0.3,0.26,0.24,0.27,0.35,0.3,0.3,0.35,0.29,0.28,0.25,0.3,0.28,0.34,0.29,0.31,0.25,0.35
8020,0.25,0.3,0.37,0.32,0.34,0.3,0.32,0.32,0.35,0.37,0.28,0.28,0.25,0.4,0.34,0.31,0.3,0.38,0.24,0.27,0.36,0.34,0.29,0.25,0.29,0.29,0.36,0.25,0.23,0.33,0.31,0.27,0.31,0.27,0.28,0.22,0.31,0.3,0.3,0.31,0.31,0.37,0.27,0.34,0.28,0.24,0.31,0.37,0.32,0.33,0.29,0.31,0.39,0.36,0.25,0.26,0.29,0.26,0.32,0.33,0.32,0.34,0.29,0.3,0.23,0.27,0.33,0.35,0.31,0.29,0.22,0.25,0.3,0.21,0.28,0.31,0.31,0.29,0.4,0.27,0.33,0.24,0.38,0.24,0.26,0.39,0.3,0.24,0.28,0.29,0.33,0.27,0.38,0.3,0.34,0.31,0.36,0.28,0.3,0.33,0.33,0.36,0.28,0.28,0.34,0.33,0.32,0.32,0.37,0.31,0.3,0.26,0.33,0.31,0.35,0.33,0.31,0.38,0.24,0.21,0.22,0.3,0.21,0.33,0.33,0.33,0.29,0.34,0.38,0.36,0.21,0.34,0.31,0.4,0.35,0.23,0.22,0.34,0.29,0.33,0.27,0.28,0.28,0.33,0.29,0.26,0.36,0.34,0.24,0.41,0.22,0.39,0.36,0.33,0.37,0.32,0.27,0.35,0.36,0.3,0.26,0.3,0.35,0.31,0.33,0.39,0.34,0.23,0.29,0.29,0.22,0.31,0.32,0.3,0.3,0.21,0.27,0.37,0.27,0.34,0.34,0.41,0.31,0.23,0.32,0.31,0.32,0.27,0.2,0.3,0.32,0.28,0.3,0.28,0.34,0.31,0.36,0.26,0.35,0.3
