tick,49,47,45,15,40,46,44,5,39,29,43,26,41,37,17,35,34,36,22,33,32,31,30,20,14,18,16,42,38,28,10,2,13,23,12,19,0,3,48,11,24,1,27,6,21,9,25,7,8,4
0,0.07,0.14,0.18,0.05,0.1,0.06,0.13,0.02,0.14,0.18,0.15,0.09,0.04,0.13,0.09,0.09,0.09,0.11,0.13,0.13,0.06,0.13,0.1,0.14,0.06,0.19,0.14,0.11,0.08,0.07,0.19,0.12,0.06,0.08,0.08,0.05,0.11,0.16,0.1,0.15,0.18,0.11,0.16,0.14,0.04,0.16,0.09,0,0.12,0.18
20,0.26,0.27,0.24,0.14,0.2,0.22,0.12,0.1,0.22,0.24,0.12,0.08,0.11,0.17,0.14,0.09,0.29,0.17,0.16,0.18,0.06,0.14,0.15,0.34,0.11,0.2,0.08,0.19,0.22,0.18,0.21,0.14,0.26,0.2,0.09,0.17,0.17,0.07,0.16,0.16,0.15,0.12,0.28,0.2,0.1,0.24,0.14,0.11,0.13,0.14
40,0.32,0.5,0.28,0.24,0.27,0.33,0.21,0.17,0.23,0.48,0.26,0.18,0.23,0.23,0.22,0.22,0.44,0.28,0.14,0.3,0.13,0.3,0.12,0.24,0.19,0.3,0.37,0.12,0.18,0.28,0.28,0.31,0.34,0.25,0.22,0.34,0.08,0.31,0.22,0.22,0.17,0.18,0.44,0.17,0.2,0.4,0.16,0.19,0.27,0.39
60,0.48,0.43,0.19,0.34,0.4,0.35,0.37,0.28,0.23,0.39,0.41,0.31,0.32,0.38,0.47,0.38,0.49,0.44,0.28,0.5,0.34,0.3,0.26,0.36,0.29,0.53,0.32,0.22,0.36,0.45,0.28,0.24,0.43,0.3,0.39,0.41,0.14,0.45,0.2,0.31,0.31,0.28,0.32,0.35,0.21,0.44,0.35,0.28,0.45,0.44
80,0.53,0.47,0.39,0.3,0.58,0.3,0.29,0.38,0.4,0.43,0.32,0.37,0.47,0.34,0.57,0.45,0.59,0.66,0.4,0.39,0.54,0.56,0.43,0.34,0.32,0.54,0.32,0.42,0.64,0.41,0.31,0.44,0.34,0.28,0.39,0.26,0.11,0.41,0.29,0.41,0.43,0.44,0.44,0.56,0.31,0.54,0.38,0.32,0.31,0.37
100,0.46,0.59,0.32,0.37,0.59,0.51,0.3,0.51,0.35,0.41,0.36,0.48,0.61,0.24,0.41,0.43,0.63,0.43,0.4,0.25,0.43,0.58,0.28,0.48,0.31,0.54,0.26,0.2,0.41,0.48,0.35,0.49,0.55,0.36,0.29,0.26,0.1,0.55,0.45,0.58,0.44,0.43,0.24,0.44,0.39,0.53,0.65,0.35,0.37,0.38
120,0.39,0.5,0.45,0.33,0.58,0.52,0.36,0.52,0.27,0.43,0.39,0.48,0.53,0.23,0.11,0.34,0.57,0.32,0.44,0.25,0.38,0.55,0.34,0.62,0.35,0.43,0.42,0.13,0.31,0.5,0.42,0.51,0.52,0.34,0.15,0.51,0.09,0.47,0.35,0.46,0.56,0.52,0.34,0.37,0.4,0.43,0.57,0.34,0.48,0.39
140,0.46,0.42,0.42,0.32,0.62,0.55,0.33,0.53,0.25,0.42,0.32,0.46,0.63,0.3,0.11,0.27,0.4,0.42,0.36,0.27,0.44,0.56,0.24,0.64,0.37,0.45,0.31,0.16,0.45,0.36,0.39,0.47,0.58,0.36,0.2,0.52,0.11,0.36,0.35,0.52,0.57,0.41,0.28,0.28,0.37,0.53,0.58,0.26,0.62,0.51
160,0.51,0.33,0.26,0.42,0.53,0.49,0.32,0.44,0.2,0.55,0.35,0.38,0.56,0.18,0.09,0.29,0.26,0.36,0.43,0.19,0.39,0.46,0.21,0.49,0.33,0.54,0.26,0.25,0.27,0.34,0.39,0.52,0.46,0.33,0.12,0.51,0.09,0.38,0.31,0.44,0.48,0.31,0.31,0.24,0.46,0.58,0.45,0.23,0.37,0.32
