tick,98,97,94,93,92,91,89,88,87,83,82,80,78,77,75,73,72,71,68,70,66,64,63,60,25,2,24,23,86,20,21,26,14,34,15,74,13,65,7,32,16,84,58,30,5,4,95,81,69,19,28,41,17,0,40,35,8,85,22,76,1,36,9,18,90,11,39,12,27,10,44,99,29,79,56,45,57,31,62,3,55,6,33,61,38,53,42,49,96,47,43,37,46,48,67,59,50,51,52,54
1920,0.42,0.4,0.29,0.37,0.33,0.28,0.27,0.34,0.33,0.35,0.39,0.34,0.27,0.31,0.33,0.24,0.32,0.32,0.28,0.33,0.35,0.26,0.29,0.32,0.35,0.3,0.29,0.29,0.29,0.29,0.3,0.39,0.3,0.45,0.28,0.29,0.34,0.4,0.33,0.36,0.36,0.26,0.27,0.26,0.26,0.31,0.38,0.27,0.39,0.35,0.31,0.35,0.3,0.25,0.35,0.32,0.37,0.32,0.37,0.34,0.26,0.31,0.27,0.32,0.31,0.4,0.31,0.23,0.26,0.4,0.38,0.32,0.32,0.33,0.26,0.32,0.3,0.35,0.27,0.28,0.27,0.31,0.2,0.3,0.29,0.3,0.27,0.32,0.28,0.28,0.28,0.32,0.33,0.3,0.31,0.33,0.39,0.34,0.34,0.42
1940,0.32,0.32,0.32,0.28,0.29,0.37,0.28,0.36,0.28,0.33,0.3,0.34,0.38,0.3,0.42,0.29,0.37,0.36,0.28,0.4,0.25,0.3,0.36,0.29,0.3,0.35,0.32,0.29,0.37,0.35,0.34,0.37,0.34,0.3,0.35,0.28,0.33,0.37,0.26,0.37,0.37,0.31,0.31,0.31,0.3,0.39,0.38,0.27,0.25,0.37,0.36,0.34,0.35,0.27,0.32,0.28,0.27,0.39,0.36,0.33,0.24,0.34,0.36,0.31,0.38,0.35,0.38,0.32,0.24,0.32,0.33,0.33,0.29,0.38,0.31,0.32,0.37,0.38,0.28,0.32,0.32,0.32,0.33,0.35,0.27,0.24,0.32,0.26,0.33,0.26,0.38,0.31,0.33,0.34,0.26,0.21,0.26,0.33,0.29,0.34
1960,0.29,0.29,0.34,0.32,0.36,0.34,0.34,0.27,0.3,0.29,0.3,0.3,0.35,0.33,0.3,0.3,0.39,0.34,0.31,0.34,0.3,0.4,0.29,0.34,0.4,0.35,0.33,0.35,0.38,0.3,0.29,0.4,0.42,0.32,0.39,0.39,0.43,0.39,0.25,0.39,0.32,0.32,0.31,0.26,0.36,0.27,0.34,0.33,0.35,0.37,0.25,0.35,0.27,0.32,0.34,0.22,0.34,0.36,0.39,0.26,0.29,0.23,0.29,0.29,0.39,0.3,0.31,0.26,0.27,0.35,0.35,0.3,0.3,0.35,0.28,0.31,0.3,0.37,0.35,0.31,0.28,0.28,0.26,0.36,0.39,0.31,0.26,0.34,0.28,0.31,0.34,0.23,0.39,0.27,0.27,0.35,0.36,0.41,0.35,0.35
1980,0.31,0.23,0.33,0.39,0.29,0.3,0.3,0.38,0.37,0.4,0.3,0.31,0.27,0.28,0.31,0.26,0.29,0.3,0.39,0.31,0.3,0.32,0.29,0.29,0.35,0.33,0.32,0.27,0.3,0.29,0.36,0.34,0.38,0.32,0.29,0.38,0.26,0.38,0.31,0.27,0.35,0.31,0.33,0.38,0.29,0.38,0.38,0.4,0.31,0.22,0.29,0.32,0.29,0.33,0.28,0.28,0.32,0.23,0.38,0.28,0.28,0.33,0.35,0.27,0.3,0.31,0.24,0.33,0.37,0.32,0.29,0.26,0.33,0.38,0.33,0.31,0.32,0.4,0.33,0.4,0.24,0.31,0.32,0.37,0.38,0.32,0.33,0.24,0.31,0.33,0.29,0.3,0.33,0.33,0.31,0.31,0.35,0.34,0.37,0.27
2000,0.25,0.29,0.36,0.32,0.36,0.23,0.26,0.29,0.35,0.28,0.37,0.2,0.28,0.3,0.35,0.32,0.31,0.3,0.33,0.28,0.27,0.24,0.29,0.37,0.27,0.38,0.35,0.28,0.31,0.33,0.35,0.29,0.36,0.37,0.35,0.34,0.38,0.26,0.33,0.34,0.27,0.36,0.31,0.28,0.42,0.35,0.32,0.3,0.32,0.31,0.23,0.32,0.27,0.29,0.28,0.31,0.34,0.35,0.3,0.37,0.25,0.34,0.3,0.26,0.28,0.31,0.3,0.28,0.18,0.39,0.35,0.3,0.35,0.39,0.27,0.33,0.26,0.25,0.19,0.32,0.43,0.24,0.35,0.29,0.41,0.35,0.33,0.37,0.27,0.27,0.29,0.35,0.29,0.35,0.3,0.31,0.32,0.41,0.33,0.32
2020,0.33,0.36,0.35,0.32,0.26,0.29,0.27,0.32,0.33,0.33,0.36,0.33,0.29,0.34,0.33,0.4,0.29,0.38,0.29,0.34,0.31,0.34,0.33,0.2,0.26,0.29,0.33,0.33,0.32,0.33,0.36,0.28,0.37,0.39,0.32,0.28,0.31,0.3,0.26,0.37,0.34,0.31,0.29,0.35,0.27,0.39,0.4,0.39,0.31,0.31,0.36,0.34,0.4,0.36,0.27,0.38,0.32,0.32,0.41,0.33,0.31,0.37,0.36,0.4,0.31,0.21,0.33,0.31,0.36,0.33,0.25,0.32,0.38,0.36,0.3,0.32,0.3,0.28,0.35,0.19,0.33,0.32,0.34,0.37,0.27,0.35,0.43,0.38,0.38,0.31,0.41,0.28,0.34,0.31,0.36,0.34,0.31,0.37,0.26,0.33
2040,0.36,0.32,0.29,0.35,0.31,0.32,0.27,0.33,0.27,0.34,0.27,0.39,0.38,0.33,0.31,0.34,0.3,0.29,0.22,0.42,0.25,0.36,0.31,0.25,0.36,0.3,0.36,0.33,0.3,0.28,0.24,0.28,0.29,0.27,0.33,0.28,0.35,0.28,0.33,0.32,0.29,0.27,0.34,0.32,0.31,0.35,0.3,0.39,0.37,0.33,0.23,0.27,0.39,0.35,0.34,0.26,0.32,0.29,0.37,0.4,0.39,0.38,0.32,0.25,0.32,0.36,0.34,0.32,0.31,0.38,0.26,0.33,0.3,0.36,0.38,0.32,0.27,0.22,0.4,0.36,0.32,0.28,0.44,0.28,0.38,0.36,0.25,0.29,0.34,0.31,0.3,0.34,0.38,0.25,0.31,0.35,0.39,0.4,0.26,0.28
2060,0.36,0.28,0.38,0.38,0.29,0.26,0.35,0.33,0.29,0.35,0.37,0.31,0.28,0.34,0.3,0.27,0.3,0.29,0.41,0.32,0.31,0.26,0.45,0.28,0.36,0.27,0.37,0.32,0.36,0.27,0.36,0.32,0.31,0.3,0.41,0.36,0.25,0.29,0.36,0.35,0.34,0.3,0.35,0.31,0.33,0.31,0.32,0.32,0.25,0.24,0.24,0.33,0.31,0.37,0.33,0.42,0.3,0.37,0.31,0.31,0.33,0.38,0.31,0.26,0.25,0.35,0.32,0.4,0.29,0.29,0.28,0.3,0.31,0.35,0.33,0.34,0.28,0.31,0.31,0.38,0.31,0.32,0.31,0.37,0.28,0.33,0.39,0.27,0.33,0.45,0.18,0.4,0.32,0.3,0.32,0.23,0.28,0.41,0.33,0.44
2080,0.27,0.32,0.39,0.27,0.3,0.32,0.3,0.25,0.37,0.32,0.27,0.33,0.27,0.28,0.32,0.35,0.36,0.41,0.22,0.36,0.3,0.3,0.25,0.32,0.3,0.33,0.39,0.34,0.3,0.25,0.29,0.36,0.38,0.33,0.4,0.35,0.38,0.3,0.31,0.31,0.33,0.29,0.44,0.28,0.41,0.34,0.26,0.3,0.28,0.3,0.37,0.35,0.32,0.34,0.27,0.32,0.4,0.3,0.27,0.25,0.33,0.38,0.35,0.31,0.23,0.37,0.34,0.27,0.33,0.3,0.38,0.33,0.29,0.37,0.39,0.4,0.32,0.37,0.32,0.29,0.37,0.35,0.44,0.24,0.31,0.31,0.39,0.32,0.33,0.41,0.26,0.36,0.31,0.34,0.38,0.43,0.4,0.31,0.29,0.31
2100,0.3,0.33,0.33,0.31,0.34,0.27,0.25,0.36,0.27,0.31,0.3,0.34,0.32,0.26,0.23,0.37,0.32,0.32,0.28,0.36,0.3,0.41,0.39,0.36,0.33,0.31,0.27,0.35,0.33,0.3,0.26,0.37,0.32,0.31,0.25,0.36,0.31,0.3,0.23,0.27,0.29,0.27,0.29,0.29,0.35,0.39,0.36,0.33,0.31,0.33,0.35,0.23,0.27,0.38,0.42,0.35,0.25,0.29,0.28,0.36,0.35,0.33,0.35,0.27,0.43,0.38,0.27,0.24,0.34,0.29,0.32,0.3,0.2,0.29,0.42,0.29,0.32,0.27,0.31,0.39,0.27,0.32,0.3,0.35,0.31,0.37,0.21,0.26,0.43,0.32,0.34,0.26,0.39,0.3,0.36,0.25,0.32,0.39,0.28,0.24
2120,0.3,0.34,0.33,0.34,0.36,0.32,0.29,0.24,0.37,0.4,0.32,0.36,0.28,0.28,0.29,0.37,0.4,0.32,0.31,0.31,0.34,0.34,0.32,0.32,0.29,0.26,0.43,0.31,0.28,0.31,0.3,0.29,0.34,0.37,0.36,0.29,0.36,0.41,0.29,0.33,0.28,0.34,0.32,0.32,0.32,0.37,0.27,0.29,0.35,0.33,0.38,0.29,0.31,0.27,0.35,0.33,0.23,0.17,0.29,0.26,0.3,0.31,0.3,0.24,0.27,0.3,0.25,0.33,0.25,0.33,0.41,0.34,0.35,0.35,0.4,0.33,0.33,0.35,0.32,0.31,0.34,0.3,0.27,0.38,0.28,0.35,0.37,0.28,0.33,0.32,0.28,0.27,0.32,0.25,0.38,0.37,0.31,0.34,0.39,0.37
2140,0.34,0.35,0.3,0.37,0.29,0.27,0.24,0.28,0.42,0.34,0.31,0.36,0.3,0.29,0.23,0.27,0.34,0.35,0.29,0.39,0.35,0.29,0.31,0.4,0.28,0.38,0.3,0.36,0.35,0.24,0.29,0.39,0.29,0.37,0.3,0.32,0.42,0.32,0.29,0.31,0.35,0.34,0.37,0.32,0.28,0.35,0.32,0.34,0.2,0.36,0.35,0.25,0.26,0.31,0.32,0.27,0.36,0.33,0.28,0.29,0.32,0.31,0.29,0.28,0.33,0.29,0.33,0.3,0.33,0.4,0.34,0.36,0.32,0.27,0.32,0.29,0.31,0.35,0.32,0.33,0.33,0.28,0.26,0.33,0.28,0.32,0.48,0.29,0.26,0.34,0.21,0.34,0.26,0.33,0.36,0.33,0.32,0.28,0.35,0.37
2160,0.29,0.31,0.37,0.21,0.33,0.31,0.32,0.31,0.36,0.27,0.36,0.26,0.26,0.34,0.28,0.28,0.38,0.34,0.36,0.3,0.3,0.32,0.27,0.35,0.37,0.33,0.38,0.31,0.32,0.33,0.34,0.33,0.34,0.33,0.36,0.26,0.37,0.34,0.27,0.28,0.38,0.33,0.36,0.43,0.3,0.26,0.26,0.32,0.32,0.38,0.34,0.29,0.31,0.36,0.33,0.25,0.44,0.2,0.34,0.16,0.34,0.32,0.33,0.35,0.34,0.24,0.36,0.31,0.27,0.31,0.32,0.34,0.36,0.33,0.36,0.3,0.29,0.36,0.31,0.32,0.25,0.35,0.29,0.34,0.34,0.29,0.44,0.33,0.28,0.35,0.37,0.44,0.3,0.36,0.28,0.3,0.31,0.35,0.26,0.34
2180,0.28,0.24,0.26,0.32,0.29,0.33,0.27,0.27,0.35,0.32,0.39,0.26,0.3,0.33,0.29,0.39,0.35,0.36,0.3,0.36,0.32,0.34,0.32,0.36,0.23,0.37,0.34,0.39,0.33,0.35,0.23,0.36,0.31,0.32,0.33,0.34,0.29,0.27,0.33,0.32,0.27,0.29,0.26,0.33,0.38,0.38,0.35,0.35,0.3,0.38,0.35,0.27,0.35,0.39,0.36,0.34,0.25,0.32,0.31,0.33,0.36,0.32,0.24,0.33,0.36,0.33,0.36,0.25,0.3,0.37,0.41,0.39,0.41,0.41,0.32,0.23,0.38,0.39,0.37,0.3,0.34,0.36,0.26,0.33,0.33,0.21,0.31,0.35,0.33,0.34,0.31,0.46,0.35,0.33,0.25,0.35,0.37,0.35,0.3,0.3
2200,0.34,0.28,0.34,0.29,0.38,0.33,0.26,0.27,0.32,0.29,0.28,0.32,0.32,0.27,0.26,0.37,0.27,0.38,0.24,0.39,0.28,0.35,0.33,0.29,0.22,0.27,0.36,0.3,0.31,0.35,0.38,0.37,0.33,0.29,0.33,0.32,0.33,0.35,0.39,0.21,0.31,0.3,0.3,0.34,0.37,0.33,0.32,0.33,0.3,0.44,0.29,0.39,0.34,0.34,0.3,0.32,0.31,0.26,0.25,0.31,0.33,0.3,0.35,0.34,0.3,0.21,0.3,0.4,0.45,0.36,0.27,0.33,0.32,0.24,0.33,0.22,0.33,0.36,0.32,0.33,0.4,0.37,0.37,0.3,0.26,0.3,0.33,0.32,0.34,0.33,0.35,0.28,0.25,0.33,0.35,0.28,0.32,0.38,0.23,0.37
2220,0.29,0.37,0.34,0.26,0.28,0.4,0.36,0.33,0.38,0.3,0.34,0.28,0.36,0.33,0.28,0.35,0.32,0.36,0.47,0.25,0.37,0.31,0.23,0.31,0.34,0.41,0.36,0.44,0.3,0.32,0.31,0.32,0.27,0.29,0.27,0.31,0.23,0.31,0.34,0.33,0.35,0.42,0.37,0.3,0.34,0.38,0.36,0.47,0.37,0.3,0.32,0.27,0.39,0.28,0.37,0.34,0.28,0.3,0.26,0.38,0.3,0.29,0.31,0.28,0.3,0.19,0.39,0.25,0.33,0.33,0.31,0.35,0.28,0.21,0.27,0.35,0.32,0.29,0.31,0.37,0.25,0.34,0.36,0.39,0.36,0.31,0.37,0.35,0.45,0.32,0.31,0.35,0.28,0.32,0.31,0.31,0.29,0.25,0.34,0.36
2240,0.32,0.36,0.3,0.27,0.4,0.35,0.33,0.44,0.35,0.36,0.34,0.43,0.36,0.26,0.27,0.42,0.34,0.4,0.36,0.31,0.36,0.35,0.32,0.31,0.32,0.35,0.31,0.32,0.31,0.3,0.28,0.29,0.34,0.24,0.36,0.35,0.36,0.33,0.34,0.36,0.3,0.32,0.37,0.33,0.34,0.32,0.39,0.35,0.31,0.32,0.34,0.36,0.33,0.36,0.34,0.45,0.28,0.24,0.34,0.25,0.39,0.33,0.28,0.35,0.37,0.28,0.34,0.37,0.44,0.3,0.25,0.28,0.3,0.29,0.25,0.37,0.35,0.27,0.29,0.33,0.33,0.33,0.36,0.34,0.31,0.28,0.32,0.25,0.35,0.31,0.38,0.3,0.34,0.37,0.39,0.4,0.36,0.25,0.25,0.47
2260,0.36,0.3,0.22,0.34,0.25,0.32,0.42,0.35,0.41,0.37,0.35,0.3,0.27,0.36,0.17,0.28,0.34,0.38,0.29,0.3,0.35,0.29,0.41,0.45,0.33,0.32,0.27,0.38,0.31,0.26,0.3,0.29,0.33,0.39,0.35,0.32,0.42,0.27,0.3,0.25,0.4,0.29,0.37,0.22,0.26,0.26,0.34,0.33,0.31,0.37,0.28,0.34,0.3,0.26,0.37,0.33,0.41,0.39,0.36,0.33,0.34,0.4,0.28,0.34,0.19,0.42,0.4,0.37,0.31,0.47,0.28,0.31,0.29,0.24,0.38,0.27,0.28,0.29,0.28,0.37,0.26,0.31,0.41,0.29,0.37,0.37,0.34,0.33,0.4,0.26,0.37,0.35,0.29,0.34,0.29,0.3,0.43,0.33,0.4,0.38
2280,0.33,0.3,0.3,0.36,0.3,0.28,0.31,0.38,0.32,0.41,0.39,0.33,0.32,0.35,0.27,0.24,0.26,0.34,0.36,0.27,0.31,0.29,0.25,0.27,0.29,0.35,0.38,0.38,0.31,0.36,0.33,0.46,0.27,0.36,0.26,0.36,0.32,0.33,0.34,0.34,0.38,0.31,0.32,0.31,0.31,0.28,0.4,0.35,0.38,0.31,0.36,0.34,0.32,0.32,0.31,0.34,0.36,0.3,0.31,0.36,0.36,0.34,0.26,0.35,0.38,0.32,0.31,0.37,0.31,0.34,0.3,0.34,0.34,0.4,0.31,0.27,0.38,0.27,0.32,0.39,0.25,0.4,0.36,0.33,0.29,0.29,0.31,0.24,0.37,0.27,0.32,0.28,0.32,0.38,0.37,0.28,0.31,0.28,0.25,0.37
2300,0.28,0.33,0.36,0.37,0.33,0.34,0.27,0.37,0.3,0.36,0.36,0.21,0.31,0.4,0.21,0.43,0.28,0.38,0.31,0.23,0.28,0.31,0.29,0.31,0.27,0.34,0.29,0.27,0.37,0.27,0.32,0.28,0.25,0.42,0.36,0.3,0.29,0.33,0.32,0.31,0.35,0.38,0.31,0.42,0.27,0.4,0.35,0.34,0.32,0.33,0.3,0.25,0.34,0.32,0.3,0.27,0.35,0.31,0.34,0.44,0.34,0.34,0.28,0.38,0.25,0.48,0.3,0.22,0.36,0.42,0.29,0.24,0.27,0.26,0.36,0.36,0.3,0.32,0.39,0.4,0.25,0.3,0.33,0.29,0.33,0.25,0.36,0.35,0.42,0.29,0.37,0.25,0.34,0.32,0.24,0.28,0.34,0.33,0.26,0.33
2320,0.29,0.31,0.34,0.3,0.25,0.32,0.4,0.41,0.39,0.38,0.26,0.31,0.39,0.34,0.4,0.36,0.28,0.32,0.35,0.26,0.26,0.31,0.27,0.35,0.34,0.3,0.37,0.31,0.35,0.31,0.38,0.31,0.36,0.23,0.28,0.38,0.32,0.36,0.34,0.31,0.35,0.37,0.37,0.26,0.37,0.43,0.29,0.37,0.29,0.35,0.24,0.33,0.39,0.39,0.36,0.33,0.32,0.28,0.4,0.26,0.4,0.33,0.32,0.39,0.36,0.33,0.3,0.22,0.35,0.37,0.38,0.3,0.35,0.36,0.33,0.35,0.29,0.32,0.27,0.36,0.32,0.28,0.36,0.32,0.29,0.33,0.27,0.32,0.32,0.32,0.28,0.26,0.33,0.26,0.32,0.25,0.4,0.25,0.36,0.35
2340,0.44,0.34,0.4,0.4,0.36,0.35,0.39,0.36,0.33,0.33,0.37,0.28,0.28,0.17,0.29,0.36,0.33,0.34,0.34,0.35,0.26,0.44,0.28,0.35,0.38,0.4,0.36,0.33,0.23,0.3,0.32,0.34,0.3,0.3,0.36,0.26,0.3,0.3,0.27,0.3,0.35,0.29,0.3,0.35,0.28,0.36,0.28,0.34,0.3,0.34,0.39,0.36,0.38,0.41,0.34,0.3,0.36,0.31,0.32,0.37,0.32,0.35,0.35,0.35,0.4,0.34,0.35,0.36,0.35,0.32,0.33,0.29,0.24,0.28,0.31,0.28,0.24,0.24,0.38,0.31,0.29,0.32,0.3,0.32,0.31,0.31,0.24,0.29,0.36,0.34,0.32,0.3,0.28,0.3,0.31,0.33,0.4,0.39,0.34,0.34
2360,0.41,0.31,0.36,0.38,0.37,0.36,0.31,0.35,0.36,0.31,0.37,0.34,0.23,0.3,0.34,0.29,0.33,0.35,0.39,0.28,0.28,0.25,0.39,0.27,0.28,0.31,0.36,0.26,0.26,0.32,0.4,0.26,0.29,0.24,0.36,0.36,0.32,0.34,0.26,0.3,0.35,0.28,0.29,0.3,0.33,0.24,0.34,0.39,0.38,0.31,0.32,0.35,0.35,0.22,0.36,0.31,0.37,0.36,0.29,0.37,0.24,0.39,0.42,0.41,0.35,0.28,0.33,0.36,0.43,0.36,0.29,0.25,0.25,0.32,0.33,0.34,0.33,0.36,0.35,0.34,0.25,0.33,0.43,0.28,0.28,0.37,0.24,0.32,0.32,0.28,0.36,0.37,0.23,0.25,0.28,0.33,0.36,0.33,0.26,0.34
2380,0.28,0.41,0.4,0.3,0.38,0.37,0.31,0.25,0.32,0.31,0.37,0.28,0.35,0.25,0.4,0.29,0.28,0.4,0.31,0.34,0.31,0.23,0.32,0.29,0.31,0.29,0.34,0.36,0.35,0.42,0.41,0.38,0.23,0.39,0.24,0.37,0.21,0.26,0.31,0.31,0.28,0.36,0.32,0.32,0.34,0.29,0.3,0.27,0.25,0.37,0.39,0.34,0.41,0.33,0.31,0.36,0.32,0.33,0.32,0.32,0.34,0.31,0.34,0.3,0.3,0.33,0.31,0.27,0.3,0.38,0.33,0.3,0.38,0.32,0.32,0.31,0.37,0.3,0.28,0.27,0.25,0.37,0.34,0.41,0.28,0.26,0.31,0.36,0.37,0.27,0.38,0.35,0.37,0.27,0.41,0.33,0.36,0.27,0.33,0.38
2400,0.3,0.3,0.33,0.39,0.3,0.35,0.26,0.33,0.34,0.34,0.27,0.28,0.27,0.39,0.33,0.39,0.34,0.32,0.36,0.43,0.27,0.33,0.36,0.32,0.36,0.34,0.31,0.29,0.32,0.31,0.31,0.33,0.34,0.26,0.27,0.31,0.34,0.37,0.38,0.28,0.38,0.24,0.32,0.37,0.34,0.35,0.3,0.26,0.3,0.29,0.3,0.36,0.31,0.26,0.34,0.38,0.29,0.34,0.34,0.28,0.29,0.35,0.35,0.35,0.31,0.27,0.3,0.37,0.33,0.43,0.35,0.34,0.28,0.4,0.25,0.33,0.4,0.34,0.32,0.34,0.33,0.31,0.34,0.39,0.33,0.28,0.29,0.3,0.33,0.35,0.31,0.32,0.36,0.35,0.26,0.3,0.35,0.24,0.37,0.4
2420,0.39,0.32,0.32,0.37,0.35,0.32,0.32,0.37,0.3,0.34,0.33,0.39,0.36,0.27,0.22,0.38,0.31,0.33,0.35,0.35,0.32,0.35,0.3,0.35,0.37,0.35,0.27,0.34,0.3,0.4,0.33,0.3,0.29,0.36,0.31,0.32,0.3,0.33,0.19,0.34,0.27,0.32,0.3,0.35,0.34,0.27,0.43,0.3,0.32,0.3,0.36,0.27,0.3,0.36,0.28,0.35,0.31,0.31,0.25,0.27,0.32,0.31,0.35,0.32,0.38,0.34,0.44,0.36,0.33,0.37,0.32,0.25,0.35,0.38,0.26,0.3,0.3,0.32,0.31,0.31,0.32,0.36,0.32,0.34,0.32,0.29,0.33,0.37,0.31,0.38,0.31,0.33,0.28,0.27,0.3,0.35,0.28,0.28,0.35,0.36
2440,0.36,0.24,0.34,0.34,0.43,0.37,0.35,0.26,0.34,0.34,0.33,0.32,0.31,0.31,0.36,0.34,0.35,0.32,0.28,0.34,0.37,0.33,0.29,0.45,0.36,0.35,0.35,0.31,0.37,0.31,0.35,0.39,0.31,0.37,0.36,0.33,0.32,0.36,0.29,0.29,0.36,0.36,0.36,0.23,0.35,0.38,0.35,0.23,0.32,0.29,0.29,0.33,0.2,0.35,0.33,0.3,0.32,0.33,0.38,0.35,0.38,0.39,0.34,0.28,0.37,0.31,0.33,0.3,0.31,0.37,0.3,0.21,0.35,0.24,0.27,0.33,0.3,0.26,0.33,0.25,0.3,0.36,0.38,0.23,0.33,0.35,0.41,0.37,0.3,0.31,0.3,0.27,0.37,0.26,0.33,0.38,0.25,0.44,0.26,0.29
2460,0.32,0.36,0.33,0.28,0.31,0.42,0.36,0.36,0.36,0.45,0.31,0.3,0.27,0.37,0.36,0.24,0.31,0.34,0.33,0.39,0.32,0.38,0.35,0.25,0.21,0.2,0.35,0.27,0.33,0.27,0.43,0.31,0.31,0.3,0.4,0.32,0.34,0.35,0.24,0.36,0.37,0.31,0.31,0.31,0.34,0.31,0.29,0.35,0.32,0.34,0.31,0.3,0.34,0.39,0.39,0.29,0.24,0.35,0.26,0.32,0.34,0.29,0.28,0.27,0.32,0.36,0.3,0.33,0.28,0.29,0.34,0.29,0.3,0.29,0.32,0.35,0.34,0.26,0.25,0.37,0.29,0.3,0.31,0.33,0.24,0.29,0.32,0.32,0.27,0.25,0.37,0.38,0.32,0.36,0.28,0.34,0.32,0.32,0.35,0.31
2480,0.3,0.3,0.39,0.28,0.38,0.32,0.4,0.31,0.26,0.36,0.36,0.25,0.34,0.33,0.36,0.24,0.38,0.34,0.4,0.34,0.28,0.37,0.26,0.35,0.29,0.24,0.34,0.28,0.25,0.38,0.33,0.32,0.33,0.25,0.34,0.33,0.3,0.34,0.4,0.28,0.27,0.35,0.33,0.38,0.29,0.37,0.24,0.32,0.37,0.28,0.43,0.3,0.32,0.29,0.35,0.38,0.31,0.29,0.36,0.34,0.3,0.29,0.38,0.34,0.33,0.37,0.3,0.29,0.31,0.33,0.39,0.34,0.3,0.36,0.4,0.27,0.38,0.39,0.27,0.36,0.24,0.36,0.33,0.33,0.39,0.27,0.3,0.31,0.37,0.38,0.29,0.37,0.4,0.33,0.36,0.3,0.44,0.38,0.32,0.34
2500,0.28,0.3,0.3,0.34,0.3,0.41,0.26,0.3,0.38,0.31,0.32,0.22,0.3,0.42,0.32,0.33,0.28,0.28,0.34,0.29,0.38,0.32,0.39,0.28,0.35,0.31,0.28,0.37,0.37,0.3,0.31,0.36,0.37,0.29,0.32,0.29,0.3,0.33,0.38,0.39,0.3,0.37,0.37,0.36,0.29,0.27,0.28,0.31,0.24,0.35,0.33,0.34,0.37,0.4,0.36,0.37,0.36,0.27,0.34,0.37,0.32,0.25,0.33,0.26,0.33,0.28,0.33,0.23,0.14,0.37,0.32,0.37,0.31,0.35,0.3,0.3,0.42,0.32,0.35,0.43,0.34,0.39,0.26,0.33,0.29,0.29,0.39,0.33,0.32,0.35,0.29,0.4,0.36,0.37,0.35,0.3,0.25,0.33,0.24,0.28
2520,0.27,0.34,0.33,0.38,0.35,0.31,0.34,0.35,0.26,0.33,0.32,0.4,0.3,0.33,0.28,0.3,0.34,0.37,0.38,0.3,0.3,0.26,0.24,0.32,0.36,0.27,0.27,0.38,0.3,0.27,0.23,0.34,0.36,0.32,0.24,0.33,0.4,0.33,0.38,0.27,0.31,0.28,0.34,0.29,0.26,0.31,0.33,0.29,0.33,0.36,0.38,0.3,0.28,0.33,0.31,0.39,0.42,0.28,0.37,0.29,0.31,0.3,0.26,0.21,0.31,0.24,0.33,0.31,0.27,0.38,0.37,0.45,0.3,0.37,0.33,0.43,0.3,0.34,0.28,0.31,0.37,0.3,0.39,0.37,0.25,0.34,0.33,0.29,0.29,0.32,0.41,0.27,0.28,0.33,0.26,0.35,0.32,0.25,0.28,0.28
2540,0.33,0.24,0.35,0.3,0.32,0.37,0.32,0.33,0.33,0.36,0.33,0.24,0.25,0.28,0.23,0.29,0.31,0.3,0.34,0.29,0.27,0.28,0.36,0.34,0.32,0.36,0.3,0.28,0.36,0.33,0.31,0.37,0.31,0.29,0.29,0.27,0.42,0.36,0.37,0.36,0.33,0.3,0.35,0.27,0.39,0.36,0.34,0.41,0.34,0.33,0.35,0.33,0.29,0.31,0.3,0.34,0.42,0.28,0.35,0.33,0.28,0.27,0.31,0.31,0.35,0.24,0.27,0.36,0.24,0.33,0.35,0.33,0.36,0.33,0.26,0.37,0.34,0.31,0.33,0.34,0.34,0.27,0.37,0.29,0.4,0.25,0.33,0.28,0.26,0.31,0.34,0.28,0.33,0.32,0.35,0.26,0.31,0.37,0.31,0.28
2560,0.31,0.33,0.28,0.33,0.38,0.36,0.28,0.34,0.26,0.23,0.39,0.33,0.23,0.36,0.33,0.25,0.23,0.35,0.38,0.3,0.27,0.33,0.32,0.37,0.26,0.39,0.26,0.36,0.3,0.31,0.29,0.29,0.3,0.27,0.26,0.37,0.28,0.31,0.39,0.36,0.33,0.34,0.31,0.3,0.23,0.33,0.34,0.33,0.23,0.28,0.32,0.25,0.35,0.35,0.32,0.35,0.32,0.28,0.3,0.34,0.37,0.31,0.32,0.32,0.33,0.3,0.38,0.31,0.35,0.31,0.28,0.31,0.3,0.36,0.28,0.34,0.28,0.28,0.4,0.25,0.44,0.3,0.37,0.25,0.3,0.36,0.25,0.31,0.32,0.37,0.32,0.38,0.23,0.26,0.23,0.31,0.39,0.28,0.25,0.32
2580,0.34,0.32,0.29,0.22,0.26,0.29,0.28,0.38,0.39,0.31,0.28,0.32,0.31,0.3,0.37,0.34,0.3,0.31,0.32,0.31,0.32,0.33,0.4,0.29,0.27,0.36,0.31,0.34,0.27,0.3,0.23,0.26,0.33,0.29,0.29,0.33,0.3,0.26,0.36,0.26,0.35,0.29,0.25,0.24,0.36,0.24,0.27,0.25,0.31,0.28,0.32,0.39,0.34,0.32,0.37,0.28,0.31,0.27,0.36,0.28,0.36,0.31,0.42,0.31,0.25,0.31,0.29,0.31,0.27,0.3,0.39,0.34,0.38,0.3,0.29,0.27,0.31,0.29,0.34,0.25,0.3,0.32,0.38,0.28,0.28,0.32,0.29,0.42,0.32,0.3,0.38,0.32,0.28,0.25,0.28,0.32,0.26,0.31,0.3,0.34
