tick,97,96,77,95,93,92,10,70,90,24,87,86,29,44,84,5,91,83,82,81,55,79,19,46,76,75,74,6,56,72,80,78,14,52,69,32,68,99,67,88,73,66,89,21,11,61,60,59,65,34,58,57,54,64,9,51,49,26,47,85,45,15,98,40,63,62,25,39,43,41,37,17,13,35,36,22,33,31,50,30,20,18,16,42,38,28,53,2,23,12,0,3,94,48,1,27,7,71,8,4
2720,0.24,0.17,0.2,0.19,0.21,0.24,0.22,0.25,0.21,0.21,0.24,0.22,0.23,0.23,0.2,0.18,0.15,0.21,0.23,0.16,0.2,0.2,0.22,0.22,0.19,0.21,0.21,0.22,0.24,0.24,0.23,0.24,0.21,0.26,0.17,0.26,0.25,0.18,0.18,0.21,0.17,0.18,0.19,0.2,0.19,0.26,0.26,0.18,0.21,0.25,0.16,0.18,0.2,0.12,0.21,0.21,0.16,0.13,0.2,0.19,0.23,0.18,0.24,0.23,0.21,0.18,0.18,0.26,0.21,0.14,0.21,0.16,0.18,0.2,0.23,0.21,0.28,0.2,0.22,0.2,0.19,0.26,0.24,0.19,0.16,0.18,0.25,0.13,0.24,0.18,0.12,0.17,0.25,0.15,0.24,0.23,0.2,0.19,0.17,0.11
2740,0.22,0.15,0.22,0.19,0.17,0.28,0.22,0.17,0.18,0.27,0.24,0.23,0.19,0.23,0.27,0.22,0.16,0.28,0.23,0.22,0.28,0.21,0.24,0.23,0.18,0.2,0.21,0.19,0.17,0.2,0.27,0.19,0.14,0.18,0.24,0.21,0.26,0.18,0.24,0.28,0.19,0.13,0.26,0.27,0.13,0.16,0.19,0.19,0.26,0.18,0.24,0.12,0.1,0.18,0.18,0.2,0.25,0.23,0.23,0.16,0.22,0.25,0.14,0.21,0.26,0.24,0.22,0.19,0.17,0.19,0.17,0.14,0.21,0.18,0.16,0.21,0.19,0.16,0.26,0.2,0.22,0.2,0.21,0.22,0.19,0.26,0.16,0.19,0.22,0.24,0.21,0.3,0.25,0.23,0.18,0.14,0.18,0.13,0.2,0.23
2760,0.2,0.21,0.2,0.22,0.26,0.2,0.28,0.21,0.19,0.18,0.17,0.21,0.13,0.19,0.2,0.16,0.22,0.25,0.2,0.21,0.2,0.21,0.26,0.21,0.15,0.27,0.22,0.27,0.2,0.16,0.08,0.2,0.26,0.19,0.17,0.22,0.22,0.12,0.21,0.26,0.18,0.15,0.29,0.16,0.17,0.2,0.19,0.15,0.13,0.17,0.22,0.17,0.27,0.24,0.22,0.16,0.17,0.24,0.24,0.21,0.21,0.25,0.17,0.3,0.22,0.14,0.18,0.18,0.27,0.19,0.19,0.26,0.21,0.23,0.19,0.14,0.22,0.27,0.19,0.19,0.26,0.26,0.27,0.2,0.21,0.16,0.3,0.17,0.16,0.2,0.26,0.13,0.25,0.22,0.17,0.18,0.23,0.19,0.19,0.22
2780,0.22,0.23,0.23,0.22,0.25,0.24,0.18,0.17,0.19,0.2,0.25,0.16,0.15,0.2,0.18,0.23,0.18,0.22,0.14,0.14,0.19,0.21,0.33,0.22,0.22,0.21,0.2,0.16,0.2,0.22,0.19,0.25,0.16,0.2,0.21,0.34,0.24,0.22,0.26,0.17,0.23,0.19,0.27,0.25,0.25,0.24,0.21,0.23,0.26,0.25,0.18,0.2,0.24,0.21,0.19,0.14,0.17,0.25,0.15,0.22,0.18,0.17,0.22,0.14,0.17,0.19,0.18,0.14,0.24,0.19,0.18,0.12,0.22,0.23,0.25,0.13,0.2,0.28,0.18,0.21,0.23,0.18,0.18,0.21,0.2,0.09,0.17,0.16,0.18,0.23,0.18,0.15,0.2,0.18,0.19,0.23,0.22,0.21,0.24,0.23
2800,0.17,0.24,0.15,0.24,0.15,0.19,0.19,0.2,0.22,0.17,0.26,0.22,0.15,0.21,0.18,0.22,0.15,0.24,0.19,0.27,0.22,0.14,0.22,0.21,0.2,0.21,0.17,0.14,0.19,0.23,0.2,0.23,0.19,0.25,0.24,0.2,0.23,0.21,0.18,0.12,0.19,0.26,0.19,0.22,0.17,0.2,0.26,0.22,0.29,0.18,0.21,0.23,0.19,0.13,0.17,0.24,0.22,0.24,0.22,0.24,0.18,0.14,0.25,0.19,0.2,0.25,0.13,0.23,0.21,0.21,0.23,0.19,0.25,0.18,0.21,0.22,0.15,0.15,0.23,0.23,0.16,0.18,0.27,0.21,0.24,0.2,0.23,0.23,0.18,0.21,0.24,0.22,0.24,0.18,0.2,0.24,0.18,0.17,0.19,0.14
2820,0.28,0.25,0.22,0.15,0.25,0.19,0.21,0.21,0.18,0.21,0.16,0.24,0.16,0.27,0.18,0.22,0.18,0.23,0.18,0.23,0.21,0.26,0.27,0.17,0.2,0.27,0.25,0.23,0.18,0.23,0.18,0.25,0.23,0.14,0.2,0.17,0.23,0.25,0.21,0.2,0.18,0.22,0.24,0.18,0.19,0.18,0.26,0.22,0.2,0.2,0.2,0.21,0.22,0.23,0.28,0.24,0.26,0.27,0.22,0.16,0.29,0.23,0.21,0.34,0.16,0.24,0.26,0.18,0.16,0.17,0.24,0.21,0.2,0.17,0.19,0.2,0.26,0.2,0.18,0.18,0.18,0.33,0.22,0.25,0.19,0.19,0.21,0.24,0.26,0.14,0.15,0.14,0.16,0.18,0.22,0.21,0.27,0.15,0.19,0.25
2840,0.2,0.25,0.19,0.22,0.23,0.18,0.26,0.24,0.18,0.2,0.24,0.21,0.24,0.2,0.29,0.28,0.29,0.19,0.18,0.2,0.23,0.18,0.19,0.18,0.2,0.18,0.27,0.23,0.24,0.21,0.18,0.19,0.18,0.18,0.3,0.15,0.18,0.19,0.15,0.2,0.32,0.2,0.23,0.17,0.24,0.21,0.18,0.27,0.28,0.27,0.13,0.15,0.2,0.22,0.18,0.21,0.2,0.23,0.18,0.2,0.3,0.18,0.17,0.18,0.28,0.17,0.27,0.18,0.19,0.2,0.24,0.21,0.2,0.23,0.28,0.22,0.13,0.24,0.24,0.16,0.17,0.29,0.26,0.28,0.15,0.21,0.21,0.18,0.19,0.25,0.2,0.2,0.25,0.21,0.21,0.22,0.22,0.21,0.25,0.23
2860,0.16,0.21,0.21,0.15,0.18,0.14,0.21,0.23,0.22,0.18,0.16,0.2,0.2,0.2,0.23,0.24,0.21,0.21,0.24,0.24,0.15,0.19,0.14,0.2,0.22,0.21,0.21,0.18,0.23,0.19,0.18,0.2,0.22,0.18,0.19,0.19,0.19,0.22,0.23,0.18,0.22,0.2,0.18,0.2,0.24,0.22,0.19,0.26,0.23,0.24,0.24,0.2,0.19,0.26,0.24,0.19,0.26,0.12,0.2,0.22,0.15,0.16,0.23,0.21,0.27,0.1,0.2,0.21,0.21,0.15,0.17,0.24,0.16,0.13,0.2,0.17,0.22,0.25,0.21,0.2,0.15,0.22,0.23,0.25,0.23,0.31,0.1,0.19,0.16,0.22,0.1,0.16,0.17,0.27,0.19,0.17,0.18,0.15,0.3,0.25
2880,0.27,0.22,0.18,0.23,0.25,0.18,0.21,0.17,0.23,0.21,0.18,0.21,0.13,0.19,0.15,0.18,0.23,0.24,0.24,0.23,0.22,0.19,0.15,0.16,0.19,0.19,0.18,0.28,0.25,0.22,0.15,0.23,0.22,0.23,0.19,0.25,0.27,0.23,0.19,0.17,0.2,0.2,0.25,0.27,0.17,0.11,0.25,0.15,0.2,0.22,0.16,0.17,0.31,0.14,0.19,0.24,0.22,0.2,0.16,0.19,0.22,0.25,0.17,0.26,0.24,0.17,0.2,0.21,0.24,0.23,0.2,0.23,0.19,0.25,0.24,0.18,0.14,0.19,0.19,0.19,0.24,0.21,0.18,0.2,0.28,0.19,0.21,0.28,0.15,0.2,0.18,0.21,0.13,0.2,0.24,0.15,0.15,0.18,0.17,0.18
2900,0.21,0.2,0.18,0.23,0.3,0.27,0.2,0.21,0.21,0.12,0.19,0.22,0.21,0.22,0.17,0.19,0.22,0.18,0.17,0.26,0.21,0.22,0.17,0.26,0.26,0.21,0.14,0.16,0.18,0.21,0.18,0.13,0.22,0.22,0.26,0.25,0.22,0.09,0.16,0.25,0.15,0.22,0.18,0.2,0.37,0.22,0.24,0.28,0.2,0.28,0.29,0.24,0.25,0.27,0.27,0.23,0.23,0.23,0.23,0.25,0.24,0.27,0.21,0.15,0.18,0.21,0.22,0.26,0.22,0.18,0.24,0.2,0.22,0.22,0.21,0.22,0.14,0.27,0.19,0.21,0.24,0.21,0.22,0.25,0.21,0.23,0.21,0.19,0.26,0.2,0.2,0.16,0.19,0.21,0.17,0.17,0.23,0.18,0.25,0.15
2920,0.2,0.22,0.15,0.23,0.15,0.13,0.25,0.13,0.15,0.17,0.18,0.23,0.22,0.26,0.22,0.21,0.22,0.18,0.15,0.22,0.2,0.21,0.18,0.19,0.27,0.23,0.15,0.24,0.18,0.15,0.17,0.12,0.23,0.21,0.19,0.25,0.23,0.27,0.19,0.2,0.16,0.18,0.19,0.2,0.22,0.15,0.18,0.2,0.19,0.23,0.18,0.21,0.15,0.24,0.21,0.25,0.27,0.16,0.27,0.16,0.2,0.21,0.22,0.23,0.19,0.25,0.19,0.23,0.23,0.21,0.25,0.18,0.15,0.21,0.14,0.23,0.2,0.34,0.17,0.25,0.28,0.25,0.18,0.19,0.18,0.18,0.31,0.18,0.22,0.22,0.24,0.2,0.17,0.2,0.26,0.24,0.13,0.25,0.27,0.22
2940,0.23,0.13,0.22,0.22,0.21,0.23,0.21,0.17,0.19,0.17,0.25,0.2,0.19,0.17,0.14,0.24,0.17,0.2,0.16,0.14,0.22,0.19,0.16,0.17,0.23,0.23,0.19,0.17,0.18,0.16,0.21,0.2,0.19,0.21,0.21,0.18,0.3,0.16,0.2,0.2,0.14,0.19,0.16,0.15,0.2,0.18,0.15,0.17,0.14,0.24,0.14,0.28,0.21,0.21,0.2,0.18,0.27,0.3,0.26,0.26,0.11,0.21,0.21,0.31,0.2,0.19,0.24,0.24,0.25,0.2,0.23,0.21,0.17,0.25,0.21,0.19,0.14,0.17,0.19,0.12,0.22,0.21,0.26,0.17,0.26,0.19,0.19,0.28,0.22,0.25,0.31,0.22,0.26,0.18,0.2,0.19,0.23,0.14,0.24,0.17
2960,0.24,0.14,0.16,0.18,0.19,0.16,0.25,0.17,0.24,0.18,0.2,0.22,0.19,0.24,0.22,0.18,0.19,0.17,0.21,0.22,0.22,0.15,0.23,0.15,0.19,0.25,0.2,0.21,0.12,0.27,0.22,0.15,0.16,0.34,0.16,0.23,0.24,0.22,0.23,0.19,0.19,0.26,0.24,0.21,0.23,0.17,0.23,0.27,0.2,0.26,0.16,0.36,0.14,0.21,0.26,0.16,0.2,0.21,0.19,0.19,0.18,0.17,0.24,0.2,0.3,0.2,0.18,0.18,0.18,0.2,0.23,0.29,0.24,0.15,0.15,0.21,0.17,0.2,0.2,0.21,0.23,0.24,0.19,0.18,0.2,0.3,0.23,0.21,0.17,0.18,0.21,0.23,0.28,0.17,0.18,0.22,0.29,0.23,0.25,0.22
2980,0.3,0.3,0.23,0.22,0.17,0.21,0.17,0.17,0.18,0.25,0.28,0.18,0.25,0.23,0.29,0.16,0.19,0.17,0.21,0.29,0.15,0.17,0.17,0.21,0.19,0.23,0.25,0.21,0.19,0.3,0.26,0.15,0.22,0.28,0.27,0.25,0.18,0.2,0.2,0.18,0.16,0.26,0.18,0.2,0.18,0.25,0.18,0.19,0.13,0.19,0.2,0.24,0.18,0.28,0.19,0.25,0.16,0.14,0.19,0.25,0.14,0.23,0.22,0.14,0.2,0.24,0.22,0.26,0.19,0.16,0.19,0.21,0.24,0.18,0.24,0.2,0.26,0.23,0.24,0.24,0.27,0.24,0.22,0.16,0.24,0.19,0.28,0.12,0.19,0.16,0.21,0.29,0.26,0.17,0.25,0.23,0.16,0.25,0.2,0.23
3000,0.24,0.24,0.24,0.29,0.16,0.19,0.18,0.16,0.23,0.21,0.19,0.23,0.16,0.19,0.28,0.29,0.18,0.19,0.2,0.16,0.26,0.12,0.29,0.22,0.19,0.22,0.23,0.19,0.18,0.21,0.23,0.2,0.24,0.13,0.12,0.28,0.27,0.24,0.13,0.18,0.2,0.24,0.16,0.24,0.18,0.27,0.2,0.22,0.22,0.23,0.15,0.22,0.21,0.24,0.22,0.22,0.22,0.21,0.21,0.26,0.2,0.2,0.24,0.16,0.29,0.18,0.18,0.22,0.27,0.21,0.19,0.17,0.25,0.17,0.25,0.22,0.14,0.24,0.21,0.21,0.14,0.23,0.17,0.25,0.16,0.22,0.21,0.21,0.22,0.16,0.23,0.21,0.23,0.21,0.18,0.23,0.2,0.2,0.14,0.22
3020,0.22,0.19,0.18,0.24,0.18,0.28,0.2,0.17,0.2,0.22,0.26,0.26,0.21,0.29,0.16,0.17,0.22,0.18,0.16,0.21,0.22,0.15,0.21,0.24,0.12,0.22,0.22,0.22,0.24,0.17,0.21,0.18,0.14,0.24,0.24,0.12,0.18,0.23,0.23,0.23,0.18,0.21,0.22,0.26,0.25,0.2,0.22,0.21,0.17,0.3,0.23,0.24,0.19,0.16,0.25,0.22,0.12,0.18,0.23,0.24,0.12,0.17,0.11,0.16,0.23,0.15,0.23,0.3,0.21,0.16,0.21,0.2,0.25,0.25,0.23,0.17,0.22,0.2,0.27,0.19,0.25,0.24,0.25,0.2,0.21,0.32,0.23,0.16,0.2,0.19,0.19,0.31,0.16,0.23,0.24,0.18,0.16,0.21,0.2,0.15
3040,0.2,0.2,0.31,0.22,0.19,0.2,0.22,0.17,0.2,0.24,0.19,0.26,0.21,0.07,0.22,0.17,0.24,0.24,0.18,0.21,0.24,0.21,0.14,0.14,0.21,0.16,0.22,0.19,0.23,0.28,0.23,0.27,0.16,0.22,0.24,0.13,0.22,0.24,0.24,0.18,0.2,0.19,0.19,0.2,0.21,0.26,0.23,0.21,0.26,0.22,0.23,0.16,0.25,0.28,0.21,0.28,0.21,0.21,0.27,0.19,0.19,0.21,0.25,0.17,0.25,0.21,0.21,0.18,0.18,0.25,0.19,0.24,0.31,0.21,0.17,0.14,0.21,0.16,0.23,0.12,0.2,0.22,0.27,0.24,0.18,0.25,0.26,0.28,0.16,0.18,0.23,0.24,0.28,0.23,0.22,0.28,0.24,0.18,0.25,0.19
3060,0.22,0.19,0.18,0.19,0.3,0.24,0.19,0.18,0.22,0.23,0.22,0.23,0.22,0.2,0.25,0.17,0.18,0.26,0.16,0.22,0.22,0.21,0.21,0.17,0.19,0.19,0.14,0.19,0.24,0.16,0.2,0.24,0.2,0.22,0.16,0.28,0.18,0.26,0.19,0.14,0.17,0.22,0.12,0.19,0.29,0.24,0.19,0.22,0.23,0.22,0.2,0.2,0.17,0.19,0.26,0.22,0.19,0.17,0.25,0.21,0.25,0.17,0.21,0.17,0.11,0.24,0.2,0.16,0.23,0.18,0.22,0.22,0.23,0.14,0.23,0.23,0.11,0.26,0.25,0.25,0.23,0.19,0.27,0.19,0.27,0.21,0.19,0.24,0.21,0.2,0.2,0.21,0.23,0.18,0.15,0.22,0.16,0.2,0.19,0.31
3080,0.21,0.19,0.25,0.19,0.23,0.2,0.23,0.18,0.22,0.16,0.26,0.17,0.28,0.18,0.24,0.14,0.24,0.15,0.2,0.12,0.21,0.26,0.19,0.21,0.35,0.17,0.11,0.25,0.22,0.22,0.25,0.29,0.2,0.19,0.18,0.22,0.22,0.26,0.15,0.16,0.19,0.2,0.2,0.23,0.21,0.21,0.24,0.23,0.21,0.23,0.23,0.14,0.14,0.2,0.26,0.25,0.23,0.27,0.17,0.18,0.22,0.17,0.26,0.31,0.18,0.22,0.21,0.21,0.19,0.23,0.23,0.17,0.21,0.27,0.18,0.19,0.12,0.22,0.18,0.17,0.25,0.16,0.24,0.2,0.17,0.21,0.23,0.16,0.19,0.26,0.22,0.24,0.3,0.23,0.2,0.19,0.14,0.23,0.21,0.23
3100,0.21,0.23,0.2,0.2,0.23,0.28,0.23,0.28,0.13,0.24,0.2,0.25,0.2,0.21,0.24,0.14,0.21,0.16,0.17,0.2,0.23,0.21,0.18,0.18,0.21,0.22,0.25,0.24,0.21,0.22,0.15,0.3,0.22,0.27,0.21,0.22,0.22,0.19,0.22,0.2,0.21,0.18,0.21,0.23,0.19,0.24,0.17,0.24,0.13,0.13,0.18,0.23,0.22,0.23,0.27,0.22,0.2,0.23,0.2,0.15,0.17,0.26,0.17,0.2,0.27,0.28,0.15,0.14,0.2,0.21,0.29,0.21,0.16,0.19,0.18,0.25,0.2,0.15,0.24,0.2,0.16,0.17,0.23,0.21,0.31,0.27,0.21,0.13,0.19,0.19,0.17,0.17,0.22,0.2,0.23,0.24,0.15,0.22,0.24,0.22
3120,0.19,0.2,0.24,0.23,0.22,0.23,0.29,0.2,0.21,0.33,0.21,0.2,0.17,0.17,0.2,0.18,0.21,0.25,0.21,0.21,0.25,0.22,0.22,0.22,0.22,0.21,0.23,0.19,0.16,0.14,0.2,0.23,0.21,0.23,0.22,0.21,0.16,0.23,0.2,0.19,0.23,0.12,0.29,0.2,0.19,0.32,0.22,0.21,0.26,0.23,0.2,0.15,0.14,0.21,0.24,0.17,0.15,0.26,0.21,0.19,0.25,0.19,0.29,0.26,0.18,0.17,0.22,0.16,0.22,0.23,0.21,0.15,0.18,0.23,0.27,0.22,0.2,0.25,0.22,0.2,0.17,0.27,0.24,0.16,0.21,0.25,0.18,0.24,0.13,0.22,0.19,0.19,0.25,0.17,0.23,0.18,0.15,0.2,0.14,0.15
3140,0.23,0.22,0.26,0.19,0.23,0.22,0.18,0.22,0.24,0.2,0.23,0.22,0.24,0.25,0.27,0.26,0.22,0.19,0.17,0.29,0.21,0.21,0.21,0.2,0.22,0.19,0.14,0.2,0.21,0.18,0.31,0.18,0.2,0.25,0.16,0.2,0.19,0.14,0.19,0.21,0.18,0.2,0.22,0.2,0.18,0.15,0.2,0.2,0.15,0.19,0.26,0.21,0.19,0.12,0.15,0.24,0.26,0.22,0.15,0.22,0.27,0.23,0.26,0.15,0.21,0.29,0.19,0.25,0.27,0.2,0.2,0.22,0.21,0.18,0.22,0.21,0.26,0.21,0.1,0.18,0.15,0.31,0.26,0.21,0.25,0.2,0.21,0.22,0.22,0.23,0.25,0.21,0.19,0.15,0.17,0.17,0.21,0.2,0.18,0.14
3160,0.23,0.32,0.17,0.14,0.24,0.23,0.26,0.24,0.16,0.27,0.23,0.2,0.27,0.24,0.2,0.21,0.21,0.22,0.22,0.23,0.23,0.19,0.27,0.27,0.2,0.19,0.15,0.25,0.22,0.26,0.21,0.25,0.22,0.21,0.24,0.32,0.27,0.23,0.24,0.21,0.25,0.25,0.15,0.28,0.19,0.28,0.23,0.12,0.25,0.24,0.21,0.22,0.27,0.15,0.23,0.22,0.17,0.27,0.27,0.17,0.18,0.14,0.28,0.1,0.24,0.22,0.15,0.18,0.26,0.15,0.21,0.29,0.29,0.19,0.21,0.11,0.23,0.14,0.21,0.16,0.21,0.18,0.28,0.19,0.19,0.12,0.21,0.16,0.17,0.18,0.16,0.14,0.29,0.15,0.15,0.22,0.2,0.22,0.17,0.33
3180,0.22,0.16,0.18,0.2,0.22,0.18,0.2,0.17,0.17,0.18,0.2,0.21,0.23,0.22,0.19,0.21,0.21,0.24,0.28,0.23,0.16,0.19,0.16,0.21,0.21,0.23,0.26,0.24,0.31,0.16,0.19,0.28,0.23,0.25,0.21,0.17,0.23,0.2,0.16,0.23,0.21,0.23,0.19,0.15,0.17,0.14,0.2,0.23,0.34,0.22,0.19,0.19,0.15,0.3,0.22,0.26,0.22,0.17,0.21,0.2,0.23,0.27,0.29,0.23,0.14,0.19,0.3,0.27,0.17,0.25,0.28,0.27,0.25,0.25,0.25,0.19,0.29,0.19,0.18,0.16,0.26,0.23,0.2,0.15,0.26,0.26,0.16,0.23,0.14,0.18,0.17,0.2,0.2,0.25,0.18,0.25,0.25,0.23,0.25,0.2
3200,0.14,0.3,0.22,0.19,0.19,0.22,0.22,0.22,0.2,0.26,0.15,0.2,0.2,0.16,0.21,0.22,0.17,0.19,0.23,0.27,0.19,0.23,0.21,0.14,0.21,0.19,0.22,0.26,0.21,0.19,0.25,0.21,0.18,0.26,0.25,0.24,0.23,0.2,0.17,0.3,0.25,0.26,0.22,0.24,0.17,0.22,0.19,0.22,0.2,0.2,0.25,0.26,0.23,0.2,0.24,0.2,0.18,0.27,0.22,0.12,0.14,0.26,0.33,0.18,0.21,0.21,0.17,0.22,0.2,0.2,0.17,0.21,0.24,0.29,0.2,0.27,0.3,0.17,0.21,0.17,0.16,0.16,0.25,0.18,0.18,0.24,0.21,0.22,0.18,0.23,0.29,0.31,0.18,0.2,0.17,0.2,0.25,0.27,0.22,0.23
3220,0.25,0.23,0.27,0.18,0.21,0.16,0.21,0.19,0.23,0.18,0.24,0.25,0.22,0.26,0.25,0.28,0.23,0.2,0.18,0.16,0.2,0.24,0.15,0.21,0.25,0.14,0.27,0.21,0.19,0.2,0.19,0.2,0.22,0.21,0.27,0.27,0.24,0.24,0.18,0.26,0.15,0.18,0.16,0.17,0.23,0.15,0.19,0.23,0.17,0.2,0.17,0.25,0.25,0.25,0.19,0.22,0.15,0.14,0.26,0.2,0.18,0.22,0.2,0.19,0.17,0.17,0.24,0.22,0.15,0.25,0.25,0.23,0.16,0.15,0.26,0.22,0.17,0.17,0.21,0.18,0.19,0.29,0.2,0.23,0.2,0.21,0.2,0.27,0.18,0.19,0.2,0.19,0.21,0.26,0.16,0.25,0.17,0.22,0.18,0.19
3240,0.23,0.23,0.24,0.13,0.21,0.27,0.27,0.23,0.24,0.23,0.2,0.25,0.17,0.24,0.16,0.19,0.17,0.24,0.22,0.26,0.23,0.24,0.31,0.21,0.21,0.22,0.2,0.24,0.22,0.27,0.23,0.14,0.25,0.21,0.23,0.18,0.17,0.26,0.13,0.24,0.22,0.21,0.22,0.16,0.24,0.22,0.25,0.19,0.15,0.24,0.24,0.16,0.19,0.25,0.21,0.23,0.26,0.16,0.23,0.24,0.22,0.26,0.25,0.25,0.25,0.17,0.21,0.2,0.24,0.19,0.16,0.24,0.23,0.22,0.2,0.24,0.23,0.22,0.19,0.21,0.26,0.25,0.26,0.23,0.13,0.3,0.24,0.23,0.19,0.19,0.22,0.19,0.23,0.27,0.19,0.18,0.2,0.21,0.21,0.13
3260,0.23,0.16,0.24,0.23,0.16,0.27,0.17,0.2,0.26,0.18,0.2,0.19,0.21,0.23,0.24,0.13,0.18,0.21,0.18,0.17,0.18,0.21,0.19,0.15,0.24,0.15,0.11,0.21,0.2,0.21,0.14,0.2,0.15,0.18,0.15,0.22,0.26,0.23,0.26,0.18,0.24,0.2,0.2,0.15,0.29,0.15,0.22,0.21,0.25,0.23,0.17,0.19,0.12,0.19,0.26,0.22,0.24,0.23,0.22,0.17,0.2,0.22,0.17,0.16,0.24,0.19,0.18,0.2,0.22,0.19,0.24,0.19,0.18,0.22,0.19,0.19,0.16,0.21,0.2,0.15,0.16,0.24,0.16,0.19,0.18,0.23,0.23,0.18,0.24,0.26,0.27,0.23,0.26,0.2,0.19,0.2,0.19,0.18,0.2,0.24
3280,0.15,0.2,0.21,0.24,0.21,0.22,0.21,0.2,0.23,0.13,0.19,0.22,0.22,0.25,0.23,0.16,0.23,0.3,0.2,0.13,0.18,0.21,0.2,0.18,0.22,0.22,0.18,0.19,0.21,0.2,0.29,0.21,0.2,0.23,0.24,0.18,0.26,0.24,0.25,0.1,0.13,0.18,0.22,0.18,0.27,0.18,0.22,0.29,0.2,0.24,0.23,0.22,0.28,0.24,0.2,0.2,0.25,0.17,0.18,0.23,0.24,0.2,0.2,0.2,0.23,0.24,0.23,0.28,0.22,0.23,0.23,0.21,0.22,0.24,0.22,0.21,0.21,0.24,0.21,0.19,0.18,0.18,0.24,0.21,0.18,0.16,0.24,0.14,0.25,0.18,0.23,0.24,0.14,0.19,0.26,0.19,0.33,0.12,0.17,0.21
3300,0.19,0.2,0.28,0.21,0.13,0.19,0.22,0.19,0.15,0.21,0.19,0.19,0.24,0.28,0.28,0.2,0.19,0.25,0.19,0.23,0.25,0.16,0.2,0.24,0.3,0.29,0.23,0.21,0.18,0.16,0.27,0.24,0.21,0.17,0.2,0.17,0.3,0.22,0.1,0.17,0.26,0.22,0.24,0.26,0.23,0.22,0.25,0.22,0.29,0.18,0.28,0.17,0.27,0.19,0.24,0.25,0.18,0.18,0.16,0.21,0.19,0.17,0.22,0.27,0.24,0.18,0.17,0.18,0.25,0.2,0.21,0.18,0.18,0.24,0.25,0.29,0.2,0.2,0.24,0.25,0.21,0.17,0.22,0.25,0.18,0.19,0.19,0.2,0.24,0.23,0.2,0.32,0.19,0.19,0.24,0.12,0.2,0.29,0.2,0.19
3320,0.15,0.14,0.2,0.23,0.18,0.2,0.21,0.27,0.16,0.25,0.17,0.22,0.18,0.24,0.19,0.2,0.27,0.23,0.21,0.16,0.21,0.21,0.24,0.15,0.18,0.21,0.26,0.18,0.2,0.22,0.22,0.19,0.3,0.23,0.33,0.21,0.24,0.21,0.22,0.2,0.21,0.26,0.26,0.22,0.25,0.24,0.16,0.23,0.26,0.22,0.24,0.25,0.23,0.12,0.18,0.2,0.27,0.16,0.21,0.22,0.21,0.21,0.2,0.14,0.15,0.24,0.23,0.25,0.15,0.22,0.2,0.27,0.21,0.23,0.21,0.22,0.24,0.24,0.22,0.22,0.21,0.24,0.15,0.17,0.15,0.2,0.26,0.25,0.17,0.3,0.26,0.2,0.2,0.24,0.2,0.26,0.21,0.19,0.19,0.2
3340,0.26,0.15,0.17,0.2,0.22,0.13,0.19,0.22,0.21,0.26,0.29,0.31,0.18,0.18,0.18,0.24,0.24,0.21,0.19,0.18,0.29,0.2,0.23,0.29,0.2,0.17,0.18,0.2,0.15,0.18,0.19,0.22,0.35,0.15,0.19,0.22,0.19,0.12,0.26,0.24,0.26,0.19,0.24,0.1,0.24,0.23,0.22,0.15,0.22,0.29,0.24,0.22,0.28,0.25,0.18,0.24,0.14,0.28,0.18,0.19,0.21,0.23,0.15,0.22,0.23,0.21,0.25,0.22,0.19,0.22,0.18,0.2,0.23,0.24,0.27,0.22,0.24,0.17,0.13,0.18,0.3,0.25,0.18,0.17,0.23,0.2,0.16,0.2,0.21,0.24,0.23,0.21,0.21,0.24,0.18,0.21,0.2,0.17,0.23,0.21
3360,0.18,0.2,0.25,0.25,0.23,0.18,0.19,0.34,0.32,0.36,0.18,0.14,0.13,0.25,0.25,0.2,0.19,0.19,0.19,0.23,0.19,0.17,0.22,0.25,0.19,0.18,0.2,0.17,0.25,0.23,0.25,0.21,0.16,0.3,0.21,0.19,0.22,0.17,0.23,0.23,0.24,0.17,0.17,0.21,0.23,0.15,0.21,0.22,0.3,0.18,0.19,0.21,0.24,0.22,0.22,0.23,0.24,0.22,0.14,0.22,0.18,0.21,0.26,0.22,0.18,0.21,0.23,0.19,0.2,0.24,0.24,0.21,0.21,0.25,0.17,0.07,0.16,0.24,0.27,0.25,0.25,0.18,0.17,0.16,0.19,0.2,0.24,0.2,0.26,0.22,0.24,0.27,0.24,0.28,0.16,0.19,0.17,0.18,0.17,0.22
3380,0.2,0.2,0.19,0.18,0.23,0.22,0.24,0.19,0.19,0.22,0.2,0.18,0.21,0.15,0.21,0.16,0.25,0.25,0.18,0.26,0.17,0.18,0.18,0.27,0.26,0.17,0.26,0.22,0.16,0.18,0.25,0.2,0.29,0.19,0.15,0.17,0.15,0.21,0.2,0.31,0.19,0.15,0.23,0.19,0.16,0.22,0.18,0.19,0.26,0.14,0.25,0.24,0.21,0.19,0.24,0.14,0.25,0.2,0.24,0.25,0.21,0.21,0.2,0.24,0.19,0.14,0.23,0.22,0.24,0.23,0.15,0.21,0.23,0.17,0.2,0.18,0.14,0.22,0.19,0.19,0.21,0.21,0.16,0.2,0.29,0.17,0.17,0.17,0.19,0.19,0.21,0.27,0.25,0.19,0.18,0.25,0.18,0.15,0.19,0.26
